Ste,Et,Cpt gen.,Nat,Auxiliaire,Libelle CG,Libelle(suite),Exer,Pr,Dt piece,Chrono,n[piece,Jrn,Type,Libelle 1,Libelle 2,Et Pce,Nat pie,N[audit,Jrn ref,Refer,Echeance,MR,Nat,Cpt ana,Nat ana -2-,  Compte analytique   rang 2,Nat ana -3-,  Compte analytique   rang 3,Debit,Credit,Solde,Dev,L,L/P,n[conso,Cg c/partie,Cte Auxil c/partie,Reg TVA,Tx TVA,Debit devise,credit devise,Solde Dev.,Dev
1,,400000,C,1110,CLIENTS,,2017,0,20/06/2016,556263,1633529,VEM,FACTC,1610150600000,,A,0,,WRF,634214,27/06/2016,DO,,,,,,,"126,27",,"126,27",EUR,,0,0,708000,,,0,"126,27",,"126,27",EUR
1,,400000,C,1110,CLIENTS,,2017,0,08/07/2016,558931,1636197,VEM,FACTC,1610150600000,,A,0,,WRF,636428,17/07/2016,DO,,,,,,,"182,4",,"182,4",EUR,,0,0,708000,,,0,"182,4",,"182,4",EUR
1,,400000,C,1110,CLIENTS,,2017,0,10/08/2016,562872,1640138,VEM,FACTC,1610150600000,,A,0,,WRF,638738,17/08/2016,DO,,,,,,,"217,88",,"217,88",EUR,,0,0,746992,,,0,"217,88",,"217,88",EUR
1,,400000,C,1110,CLIENTS,,2017,0,19/08/2016,564148,1641414,VEM,FACTC,1610150600000,,A,0,,WRF,639494,27/08/2016,DO,,,,,,,"310,32",,"310,32",EUR,,0,0,708000,,,0,"310,32",,"310,32",EUR
1,,400000,C,1110,CLIENTS,,2017,0,09/09/2016,566701,1643967,VEM,FACTC,1610150600000,,A,0,,WRF,642355,17/09/2016,DO,,,,,,,"112,17",,"112,17",EUR,,0,0,708000,,,0,"112,17",,"112,17",EUR
1,,400000,C,1110,CLIENTS,,2017,0,20/09/2016,568042,1645308,VEM,FACTC,1610150600000,,A,0,,WRF,643888,27/09/2016,DO,,,,,,,"90,56",,"90,56",EUR,,0,0,708000,,,0,"90,56",,"90,56",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/07/2010,287005,1036696,VEM,FACTC,1010229700217,,A,0,,%NB,85009,07/08/2010,DO,,,,,,,"615,78",,"615,78",EUR,,0,0,708000,,,0,"615,78",,"615,78",EUR
1,,400000,C,1489,CLIENTS,,2017,0,10/08/2010,288185,1037876,VEM,FACTC,1010229700000,,A,0,,VEM,1037876,17/08/2010,MA,,,,,,,"924,06",,"924,06",EUR,,0,0,708000,,,0,"924,06",,"924,06",EUR
1,,400000,C,1489,CLIENTS,,2017,0,10/08/2010,288186,1037877,VEM,FACTC,1010229700220,,A,0,,VEM,1037877,17/08/2010,MA,,,,,,,"821,94",,"821,94",EUR,,0,0,708000,,,0,"821,94",,"821,94",EUR
1,,400000,C,1489,CLIENTS,,2017,0,10/08/2010,288187,1037878,VEM,FACTC,1010229700222,,A,0,,VEM,1037878,17/08/2010,MA,,,,,,,"499,31",,"499,31",EUR,,0,0,708000,,,0,"499,31",,"499,31",EUR
1,,400000,C,1489,CLIENTS,,2017,0,31/12/2014,486816,5011021,VEM,FACTC,1410229700000,,A,0,,VEM,5011021,07/01/2015,MA,,,,,,,"69,28",,"69,28",EUR,,0,0,700000,,,0,"69,28",,"69,28",EUR
1,,400000,C,1489,CLIENTS,,2017,0,31/12/2014,486819,5011024,VEM,FACTC,1410229700113,,A,0,,VEM,5011024,07/01/2015,MA,,,,,,,"408,06",,"408,06",EUR,,0,0,708000,,,0,"408,06",,"408,06",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/06/2015,510329,5034534,VEM,FACTC,1510229700049,,A,0,,VEM,5034534,07/07/2015,MA,,,,,,,"276,34",,"276,34",EUR,,0,0,746992,,,0,"276,34",,"276,34",EUR
1,,400000,C,1489,CLIENTS,,2017,0,10/07/2015,511654,5035859,VEM,FACTC,1510229700026,,A,0,,VEM,5035859,17/07/2015,MA,,,,,,,"322,64",,"322,64",EUR,,0,0,746992,,,0,"322,64",,"322,64",EUR
1,,400000,C,1489,CLIENTS,,2017,0,31/08/2016,177,1820,CEU,ODTRE,F[ 1820,A valoir,A,0,,%NB,85009,07/08/2010,,,,,,,,,"8,22","-8,22",EUR,,0,0,570100,,,0,,"8,22","-8,22",EUR
1,,400000,C,1489,CLIENTS,,2017,0,31/08/2016,177,1820,CEU,ODTRE,F[ 1820,A valoir,A,0,,%NB,85009,07/08/2010,,,,,,,,,"9,35","-9,35",EUR,,0,0,570100,,,0,,"9,35","-9,35",EUR
1,,400000,C,1489,CLIENTS,,2017,0,09/09/2016,4319,178,BBL,ODTRE,34003074984605,a valoir,A,0,,%NB,85009,07/08/2016,,,,,,,,,"0,71","-0,71",EUR,,0,0,550000,,,0,,"0,71","-0,71",EUR
1,,400000,C,1489,CLIENTS,,2017,0,23/09/2016,4329,188,BBL,ODTRE,34003074984605,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"3,97","-3,97",EUR,,0,0,550000,,,0,,"3,97","-3,97",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"8,86","-8,86",EUR,,0,0,570100,,,0,,"8,86","-8,86",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"9,01","-9,01",EUR,,0,0,570100,,,0,,"9,01","-9,01",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"6,72","-6,72",EUR,,0,0,570100,,,0,,"6,72","-6,72",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"7,68","-7,68",EUR,,0,0,570100,,,0,,"7,68","-7,68",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"1,52","-1,52",EUR,,0,0,570100,,,0,,"1,52","-1,52",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"7,07","-7,07",EUR,,0,0,570100,,,0,,"7,07","-7,07",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"3,84","-3,84",EUR,,0,0,570100,,,0,,"3,84","-3,84",EUR
1,,400000,C,1489,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,85009,31/12/2015,,,,,,,,,"6,22","-6,22",EUR,,0,0,570100,,,0,,"6,22","-6,22",EUR
1,,400000,C,1680,CLIENTS,,2017,0,13/12/2001,282,12007,DOM,PRELC,DOMICILIATION,,A,0,,NCV,210195,13/12/2001,,,,,,,,,"9909,19","-9909,19",EUR,,0,0,401500,CRGBEF,,0,,"9909,19","-9909,19",EUR
1,,400000,C,1680,CLIENTS,,2017,0,31/12/2001,3133,3133,AJU,WMDEV,Ajust. multi-de,,A,0,,NCV,210195,17/12/2001,,,,,,,,"9909,19",,"9909,19",EUR,,0,0,400000,1680,,0,"9909,17",,"9909,17",EUR
1,,400000,C,1853,CLIENTS,,2017,0,20/10/2015,524389,1601655,VEM,FACTC,1510333400322,,A,0,,%NB,84801,07/04/2016,DO,,,,,,,"3142,41",,"3142,41",EUR,,0,0,708000,,,0,"3142,41",,"3142,41",EUR
1,,400000,C,1853,CLIENTS,,2017,0,31/03/2016,545516,1622782,VEM,FACTC,1610333400106,,A,0,,%NB,84897,07/04/2016,DO,,,,,,,"1727,67",,"1727,67",EUR,,0,0,708000,,,0,"1727,67",,"1727,67",EUR
1,,400000,C,1853,CLIENTS,,2017,0,10/06/2016,554984,1632250,VEM,FACTC,1610333400212,,A,0,,%NB,84103,17/06/2016,DO,,,,,,,2003,,2003,EUR,,0,0,746992,,,0,2003,,2003,EUR
1,,400000,C,1853,CLIENTS,,2017,0,30/06/2016,557601,1634867,VEM,FACTC,1610333400236,,A,0,,%NB,84103,07/07/2016,DO,,,,,,,"1162,31",,"1162,31",EUR,,0,0,708000,,,0,"1162,31",,"1162,31",EUR
1,,400000,C,1853,CLIENTS,,2017,0,10/08/2016,562945,1640211,VEM,FACTC,1610333400281,,A,0,,%NB,84103,17/08/2016,DO,,,,,,,"1371,93",,"1371,93",EUR,,0,0,708000,,,0,"1371,93",,"1371,93",EUR
1,,400000,C,1853,CLIENTS,,2017,0,19/09/2016,4613,209,CRG,ODTRE,19602447325605,Rbt 001,A,0,,%NB,84801,19/09/2016,,,,,,,,,300,-300,EUR,,0,0,550040,,,0,,300,-300,EUR
1,,400000,C,2130,CLIENTS,,2017,0,07/01/2002,292,12238,DOM,PRELC,DOMICILIATION,,A,0,,%NB,84997,07/01/2002,,,,,,,,,"428,35","-428,35",EUR,,0,0,401500,CRGBEF,,0,,"428,35","-428,35",EUR
1,,400000,C,2130,CLIENTS,,2017,0,31/01/2002,3159,3159,AJU,WMDEV,Ajust. multi-de,,A,0,,%NB,84997,07/01/2002,,,,,,,,"428,35",,"428,35",EUR,,0,0,400000,2130,,0,"428,33",,"428,33",EUR
1,,400000,C,2441,CLIENTS,,2017,0,20/11/2014,481616,5005822,VEM,FACTC,1410364500000,,A,0,,%NB,81589,27/11/2014,DO,,,,,,,"178,28",,"178,28",EUR,,0,0,708000,,,0,"178,28",,"178,28",EUR
1,,400000,C,2441,CLIENTS,,2017,0,20/04/2015,501319,5025524,VEM,FACTC,1510364500000,,A,0,,%NB,80576,27/04/2015,DO,,,,,,,"320,92",,"320,92",EUR,,0,0,708000,,,0,"320,92",,"320,92",EUR
1,,400000,C,3200,CLIENTS,,2017,0,20/02/2014,447096,1416826,VEM,FACTC,1410329100000,,A,0,,VEM,1416826,21/04/2014,MA,,,,,,,"10,02",,"10,02",EUR,,0,0,700000,,,0,"10,02",,"10,02",EUR
1,,400000,C,3200,CLIENTS,,2017,0,19/05/2014,38233,9142669,NCV,AVOIC,141     00000,,A,0,,%NB,67029,31/08/2014,MA,,,,,,,,"34,09","-34,09",EUR,,0,0,700000,,,0,,"34,09","-34,09",EUR
1,,400000,C,3200,CLIENTS,,2017,0,09/09/2014,39516,9143952,NCV,AVOIC,1410329115132,,A,0,,NCV,9143952,09/11/2014,MA,,,,,,,,"440,32","-440,32",EUR,,0,0,700000,,,0,,"440,32","-440,32",EUR
1,,400000,C,3200,CLIENTS,,2017,0,19/09/2014,473779,1443509,VEM,FACTC,1410329115315,,A,0,,VEM,1443509,19/11/2014,MA,,,,,,,"526,71",,"526,71",EUR,,0,0,700000,,,0,"526,71",,"526,71",EUR
1,,400000,C,3200,CLIENTS,,2017,0,31/10/2014,479643,5003849,VEM,FACTC,1410329115529,,A,0,,VEM,5003849,30/12/2014,MA,,,,,,,"1002,47",,"1002,47",EUR,,0,0,700000,,,0,"1002,47",,"1002,47",EUR
1,,400000,C,3200,CLIENTS,,2017,0,16/03/2015,41912,1502057,NCV,AVOIC,151     00000,,A,0,,NCV,1502057,19/05/2015,MA,,,,,,,,"115,23","-115,23",EUR,,0,0,700000,,,0,,"115,23","-115,23",EUR
1,,400000,C,3200,CLIENTS,,2017,0,20/03/2015,497419,5021624,VEM,FACTC,151     04569,,A,0,,VEM,5021624,19/05/2015,MA,,,,,,,"536,02",,"536,02",EUR,,0,0,700000,,,0,"536,02",,"536,02",EUR
1,,400000,C,3200,CLIENTS,,2017,0,30/03/2015,42182,1502327,NCV,AVOIC,151     00000,,A,0,,NCV,1502327,30/05/2015,MA,,,,,,,,"574,99","-574,99",EUR,,0,0,700000,,,0,,"574,99","-574,99",EUR
1,,400000,C,3200,CLIENTS,,2017,0,31/03/2015,498777,5022982,VEM,FACTC,151     04578,,A,0,,VEM,5022982,30/05/2015,MA,,,,,,,"559,89",,"559,89",EUR,,0,0,700000,,,0,"559,89",,"559,89",EUR
1,,400000,C,3200,CLIENTS,,2017,0,09/06/2015,43085,1503230,NCV,AVOIC,151     00000,,A,0,,NCV,1503230,09/08/2015,MA,,,,,,,,"24,65","-24,65",EUR,,0,0,746992,,,0,,"24,65","-24,65",EUR
1,,400000,C,3200,CLIENTS,,2017,0,10/06/2015,507868,5032073,VEM,FACTC,151     00575,,A,0,,VEM,5032073,09/08/2015,MA,,,,,,,"301,19",,"301,19",EUR,,0,0,746992,,,0,"301,19",,"301,19",EUR
1,,400000,C,3200,CLIENTS,,2017,0,31/12/2015,533838,1611104,VEM,FACTC,1510329117394,,A,0,,VEM,1611104,01/03/2016,MA,,,,,,,"96,49",,"96,49",EUR,,0,0,700000,,,0,"96,49",,"96,49",EUR
1,,400000,C,3200,CLIENTS,,2017,0,18/01/2016,46124,9161523,NCV,AVOIC,1610329100000,,A,0,,NCV,9161523,20/03/2016,MA,,,,,,,,"74,75","-74,75",EUR,,0,0,700000,,,0,,"74,75","-74,75",EUR
1,,400000,C,3200,CLIENTS,,2017,0,29/04/2016,549731,1626997,VEM,FACTC,161     17982,,A,0,,VEM,1626997,31/07/2016,MA,,,,,,,"34,85",,"34,85",EUR,,0,0,700000,,,0,"34,85",,"34,85",EUR
1,,400000,C,3200,CLIENTS,,2017,0,22/06/2016,48267,9163666,NCV,AVOIC,1610181400000,,A,0,,%NB,76595,29/08/2016,MA,,,,,,,,"9,68","-9,68",EUR,,0,0,700000,,,0,,"9,68","-9,68",EUR
1,,400000,C,3200,CLIENTS,,2017,0,22/06/2016,557226,1634492,VEM,FACTC,1610329100000,,A,0,,VEM,1634492,29/08/2016,MA,,,,,,,"9,68",,"9,68",EUR,,0,0,700000,,,0,"9,68",,"9,68",EUR
1,,400000,C,3200,CLIENTS,,2017,0,31/08/2016,565603,1642869,VEM,FACTC,1610329100000,,A,0,,VEM,1642869,30/10/2016,MA,,,,,,,31,,31,EUR,,0,0,700000,,,0,31,,31,EUR
1,,400000,C,3429,CLIENTS,,2017,0,10/02/2016,539089,1616355,VEM,FACTC,1610086200001,,A,0,,WRF,619625,08/03/2016,DO,,,,,,,"288,92",,"288,92",EUR,,0,0,708000,,,0,"288,92",,"288,92",EUR
1,,400000,C,3429,CLIENTS,,2017,0,30/06/2016,557823,1635089,VEM,FACTC,1610086200007,,A,0,,WRF,637361,27/07/2016,DO,,,,,,,"127,24",,"127,24",EUR,,0,0,700000,,,0,"127,24",,"127,24",EUR
1,,400000,C,3429,CLIENTS,,2017,0,31/08/2016,565654,1642920,VEM,FACTC,1610086200007,,A,0,,WRF,637361,27/09/2016,DO,,,,,,,"113,58",,"113,58",EUR,,0,0,708000,,,0,"113,58",,"113,58",EUR
1,,400000,C,3595,CLIENTS,,2017,0,26/02/2010,2191,1005003,OD,OD,cession PPSA,svt convention,A,0,,%NB,80354,17/01/2006,,,,,,,,"2090,63",,"2090,63",EUR,,0,0,400000,427,,0,"2090,63",,"2090,63",EUR
1,,400000,C,3595,CLIENTS,,2017,0,31/01/2012,2586,2040009,OD,OD,REG CPTES AUX,pmnt BLAFFART PPSA,A,0,,%NB,80355,17/09/2008,,,,,,,,,"102,62","-102,62",EUR,,0,0,440100,95150,,0,,"102,62","-102,62",EUR
1,,400000,C,3595,CLIENTS,,2017,0,29/02/2012,2594,2050006,OD,OD,OD CCRT,de 489000 mediation,A,0,,%NB,80356,17/09/2008,,,,,,,,,"102,62","-102,62",EUR,,0,0,489000,,,0,,"102,62","-102,62",EUR
1,,400000,C,3595,CLIENTS,,2017,0,13/09/2012,3296,181,BBL,ODTRE,34003074984605,Vers. 7 001,A,0,,%NB,80351,17/09/2008,,,,,,,,,"102,62","-102,62",EUR,,0,0,550000,,,0,,"102,62","-102,62",EUR
1,,400000,C,3595,CLIENTS,,2017,0,25/04/2013,2444,80,DEX,ODTRE,55232846003405,Sde apres mediation,A,0,,%NB,80353,25/01/2006,,,,,,,,,"1410,72","-1410,72",EUR,,0,0,550050,,,0,,"1410,72","-1410,72",EUR
1,,400000,C,3595,CLIENTS,,2017,0,26/08/2013,3537,166,BBL,ODTRE,201308261409152,Mediation 8eme vers.,A,0,,%NB,80352,30/01/2006,,,,,,,,,"102,62","-102,62",EUR,,0,0,550000,,,0,,"102,62","-102,62",EUR
1,,400000,C,3595,CLIENTS,,2017,0,31/12/2013,145,2628,CEU,ODTRE,F[ 2628,A valoir,A,0,,%NB,80357,30/06/2006,,,,,,,,,"34,68","-34,68",EUR,,0,0,570100,,,0,,"34,68","-34,68",EUR
1,,400000,C,3595,CLIENTS,,2017,0,31/01/2014,146,2930,CEU,ODTRE,F[ 2930,A valoir,A,0,,%NB,80358,30/01/2006,,,,,,,,,"0,3","-0,3",EUR,,0,0,570100,,,0,,"0,3","-0,3",EUR
1,,400000,C,3595,CLIENTS,,2017,0,31/01/2014,146,2930,CEU,ODTRE,F[ 2930,A valoir,A,0,,%NB,80359,30/01/2006,,,,,,,,,"0,71","-0,71",EUR,,0,0,570100,,,0,,"0,71","-0,71",EUR
1,,400000,C,3595,CLIENTS,,2017,0,31/01/2014,146,2930,CEU,ODTRE,F[ 2930,A valoir,A,0,,%NB,80360,30/01/2006,,,,,,,,,"3,67","-3,67",EUR,,0,0,570100,,,0,,"3,67","-3,67",EUR
1,,400000,C,3595,CLIENTS,,2017,0,31/01/2014,146,2930,CEU,ODTRE,F[ 2930,A valoir,A,0,,%NB,80361,30/01/2006,,,,,,,,,"0,1","-0,1",EUR,,0,0,570100,,,0,,"0,1","-0,1",EUR
1,,400000,C,3595,CLIENTS,,2017,0,31/01/2014,146,2930,CEU,ODTRE,F[ 2930,A valoir,A,0,,%NB,80362,30/01/2006,,,,,,,,,"0,08","-0,08",EUR,,0,0,570100,,,0,,"0,08","-0,08",EUR
1,,400000,C,3595,CLIENTS,,2017,0,31/01/2014,146,2930,CEU,ODTRE,F[ 2930,A valoir,A,0,,%NB,80363,30/01/2006,,,,,,,,,"1,67","-1,67",EUR,,0,0,570100,,,0,,"1,67","-1,67",EUR
1,,400000,C,3595,CLIENTS,,2017,0,28/02/2014,147,3133,CEU,ODTRE,F[ 3133,A valoir,A,0,,%NB,80364,30/01/2006,,,,,,,,,"0,9","-0,9",EUR,,0,0,570100,,,0,,"0,9","-0,9",EUR
1,,400000,C,3735,CLIENTS,,2017,0,20/05/2014,458751,1428481,VEM,FACTC,1410435500000,,A,0,,%NB,78380,27/05/2014,MA,,,,,,,"664,68",,"664,68",EUR,,0,0,708000,,,0,"664,68",,"664,68",EUR
1,,400000,C,3735,CLIENTS,,2017,0,10/06/2014,461331,1431061,VEM,FACTC,1410435500000,,A,0,,%NB,76809,17/06/2014,MA,,,,,,,"417,28",,"417,28",EUR,,0,0,708000,,,0,"417,28",,"417,28",EUR
1,,400000,C,3735,CLIENTS,,2017,0,30/06/2016,175,1214,CEU,ODTRE,F[ 1214,A valoir,A,0,,%NB,78380,30/06/2016,,,,,,,,,"81,96","-81,96",EUR,,0,0,570100,,,0,,"81,96","-81,96",EUR
1,,400000,C,3735,CLIENTS,,2017,0,30/09/2016,178,2123,CEU,ODTRE,F[ 2123,A valoir,A,0,,%NB,78380,31/12/2015,,,,,,,,,500,-500,EUR,,0,0,570100,,,0,,500,-500,EUR
1,,400000,C,3845,CLIENTS,,2017,0,20/05/2016,552495,1629761,VEM,FACTC,1610270800000,,A,0,,%NB,82241,27/05/2016,MA,,,,,,,"974,95",,"974,95",EUR,,0,0,708000,,,0,"974,95",,"974,95",EUR
1,,400000,C,3845,CLIENTS,,2017,0,31/05/2016,553829,1631095,VEM,FACTC,1610270800000,,A,0,,%NB,84676,07/06/2016,MA,,,,,,,"1319,87",,"1319,87",EUR,,0,0,746992,,,0,"1319,87",,"1319,87",EUR
1,,400000,C,3845,CLIENTS,,2017,0,03/06/2016,48038,9163437,NCV,AVOIC,1610270800000,,A,0,,%NB,82241,17/06/2016,MA,,,,,,,,"29,62","-29,62",EUR,,0,0,700000,,,0,,"29,62","-29,62",EUR
1,,400000,C,3845,CLIENTS,,2017,0,10/06/2016,555263,1632529,VEM,FACTC,1610270800000,,A,0,,VEM,1632529,17/06/2016,MA,,,,,,,"2196,32",,"2196,32",EUR,,0,0,746992,,,0,"2196,32",,"2196,32",EUR
1,,400000,C,3845,CLIENTS,,2017,0,20/06/2016,556580,1633846,VEM,FACTC,1610270800000,,A,0,,VEM,1633846,27/06/2016,MA,,,,,,,"771,34",,"771,34",EUR,,0,0,746992,,,0,"771,34",,"771,34",EUR
1,,400000,C,3845,CLIENTS,,2017,0,30/06/2016,557881,1635147,VEM,FACTC,1610270800000,,A,0,,VEM,1635147,07/07/2016,MA,,,,,,,"968,22",,"968,22",EUR,,0,0,746992,,,0,"968,22",,"968,22",EUR
1,,400000,C,3845,CLIENTS,,2017,0,08/07/2016,559239,1636505,VEM,FACTC,1610270800000,,A,0,,VEM,1636505,17/07/2016,MA,,,,,,,"552,09",,"552,09",EUR,,0,0,746992,,,0,"552,09",,"552,09",EUR
1,,400000,C,3845,CLIENTS,,2017,0,20/07/2016,560576,1637842,VEM,FACTC,1610270800000,,A,0,,VEM,1637842,27/07/2016,MA,,,,,,,"1281,66",,"1281,66",EUR,,0,0,746992,,,0,"1281,66",,"1281,66",EUR
1,,400000,C,3845,CLIENTS,,2017,0,29/07/2016,561912,1639178,VEM,FACTC,1610270800000,,A,0,,VEM,1639178,07/08/2016,MA,,,,,,,"116,81",,"116,81",EUR,,0,0,708000,,,0,"116,81",,"116,81",EUR
1,,400000,C,3845,CLIENTS,,2017,0,10/08/2016,563208,1640474,VEM,FACTC,1610270800000,,A,0,,VEM,1640474,17/08/2016,MA,,,,,,,"431,5",,"431,5",EUR,,0,0,708000,,,0,"431,5",,"431,5",EUR
1,,400000,C,3845,CLIENTS,,2017,0,19/08/2016,564468,1641734,VEM,FACTC,1610270800000,,A,0,,VEM,1641734,27/08/2016,MA,,,,,,,"1546,83",,"1546,83",EUR,,0,0,746992,,,0,"1546,83",,"1546,83",EUR
1,,400000,C,3845,CLIENTS,,2017,0,31/08/2016,565696,1642962,VEM,FACTC,1610270800000,,A,0,,VEM,1642962,07/09/2016,MA,,,,,,,"360,94",,"360,94",EUR,,0,0,708000,,,0,"360,94",,"360,94",EUR
1,,400000,C,3845,CLIENTS,,2017,0,09/09/2016,567044,1644310,VEM,FACTC,1610270800000,,A,0,,VEM,1644310,17/09/2016,MA,,,,,,,"1341,11",,"1341,11",EUR,,0,0,746992,,,0,"1341,11",,"1341,11",EUR
1,,400000,C,3845,CLIENTS,,2017,0,20/09/2016,568378,1645644,VEM,FACTC,1610270800000,,A,0,,VEM,1645644,27/09/2016,MA,,,,,,,"1734,3",,"1734,3",EUR,,0,0,746992,,,0,"1734,3",,"1734,3",EUR
1,,400000,C,3845,CLIENTS,,2017,0,30/09/2016,569713,1646979,VEM,FACTC,1610270800000,,A,0,,VEM,1646979,07/10/2016,MA,,,,,,,"1462,35",,"1462,35",EUR,,0,0,708000,,,0,"1462,35",,"1462,35",EUR
1,,400000,C,3958,CLIENTS,,2017,0,20/01/2011,307831,1112848,VEM,FACTC,1110383000000,,A,0,,%NB,78809,16/02/2011,DO,,,,,,,"1261,43",,"1261,43",EUR,,0,0,708000,,,0,"1261,43",,"1261,43",EUR
1,,400000,C,3958,CLIENTS,,2017,0,31/01/2011,309024,1114041,VEM,FACTC,1110383000000,,A,0,,%NB,78809,27/02/2011,DO,,,,,,,"935,73",,"935,73",EUR,,0,0,708000,,,0,"935,73",,"935,73",EUR
1,,400000,C,3958,CLIENTS,,2017,0,18/02/2011,311546,1116563,VEM,FACTC,1110383000000,,A,0,,%NB,78809,19/03/2011,DO,,,,,,,"649,18",,"649,18",EUR,,0,0,708000,,,0,"649,18",,"649,18",EUR
1,,400000,C,3958,CLIENTS,,2017,0,28/02/2011,312698,1117715,VEM,FACTC,1110383000000,,A,0,,%NB,78809,27/03/2011,DO,,,,,,,"1219,93",,"1219,93",EUR,,0,0,708000,,,0,"1219,93",,"1219,93",EUR
1,,400000,C,3958,CLIENTS,,2017,0,31/03/2011,316365,1121382,VEM,FACTC,1110383000000,,A,0,,%NB,78809,27/04/2011,DO,,,,,,,"1118,33",,"1118,33",EUR,,0,0,708000,,,0,"1118,33",,"1118,33",EUR
1,,400000,C,3958,CLIENTS,,2017,0,08/04/2011,317656,1122673,VEM,FACTC,1110383000000,,A,0,,%NB,78809,07/05/2011,DO,,,,,,,"1220,01",,"1220,01",EUR,,0,0,708000,,,0,"1220,01",,"1220,01",EUR
1,,400000,C,3958,CLIENTS,,2017,0,10/11/2014,3849,220,BBL,ODTRE,34003074984605,11/2014 002,A,0,,%NB,78809,27/01/2011,,,,,,,,,"63,25","-63,25",EUR,,0,0,550000,,,0,,"63,25","-63,25",EUR
1,,400000,C,3993,CLIENTS,,2017,0,20/07/2015,513221,5037426,VEM,FACTC,1510383900000,,A,0,,%NB,86767,27/07/2015,MA,,,,,,,"477,25",,"477,25",EUR,,0,0,708000,,,0,"477,25",,"477,25",EUR
1,,400000,C,3993,CLIENTS,,2017,0,31/07/2015,514493,5038698,VEM,FACTC,1510383956821,,A,0,,%NB,86767,07/08/2015,MA,,,,,,,"831,47",,"831,47",EUR,,0,0,746992,,,0,"831,47",,"831,47",EUR
1,,400000,C,3993,CLIENTS,,2017,0,09/10/2015,523389,1600655,VEM,FACTC,1510383900000,,A,0,,%NB,86767,17/10/2015,MA,,,,,,,"142,89",,"142,89",EUR,,0,0,700000,,,0,"142,89",,"142,89",EUR
1,,400000,C,3993,CLIENTS,,2017,0,12/10/2015,4344,204,CRG,ODTRE,S/F[1601922,Cmde 12/10 001,A,0,,%NB,86767,12/10/2015,,,,,,,,,"187,94","-187,94",EUR,,0,0,550040,,,0,,"187,94","-187,94",EUR
1,,400000,C,3993,CLIENTS,,2017,0,15/10/2015,4347,207,CRG,ODTRE,19602447325605,S/F[1603220,A,0,,%NB,86767,15/10/2015,,,,,,,,,"19,56","-19,56",EUR,,0,0,550040,,,0,,"19,56","-19,56",EUR
1,,400000,C,3993,CLIENTS,,2017,0,19/10/2015,4349,209,CRG,ODTRE,S/F[1601924,Cmde 19/10/15 001,A,0,,%NB,86767,19/10/2015,,,,,,,,,"89,94","-89,94",EUR,,0,0,550040,,,0,,"89,94","-89,94",EUR
1,,400000,C,3993,CLIENTS,,2017,0,20/10/2015,524656,1601922,VEM,FACTC,1510383900000,,A,0,,%NB,86767,27/10/2015,MA,,,,,,,"274,74",,"274,74",EUR,,0,0,708000,,,0,"274,74",,"274,74",EUR
1,,400000,C,3993,CLIENTS,,2017,0,20/10/2015,524658,1601924,VEM,FACTC,1510383900000,,A,0,,%NB,86767,27/10/2015,MA,,,,,,,"658,71",,"658,71",EUR,,0,0,746992,,,0,"658,71",,"658,71",EUR
1,,400000,C,3993,CLIENTS,,2017,0,22/10/2015,4352,212,CRG,ODTRE,S/F[1603220,Cmde 22/10/2015 001,A,0,,%NB,86767,22/10/2015,,,,,,,,,"227,55","-227,55",EUR,,0,0,550040,,,0,,"227,55","-227,55",EUR
1,,400000,C,3993,CLIENTS,,2017,0,29/10/2015,4358,218,CRG,ODTRE,19602447325605,Sde acpte 10/2015,A,0,,%NB,86767,29/10/2015,,,,,,,,,"36,45","-36,45",EUR,,0,0,550040,,,0,,"36,45","-36,45",EUR
