id/id,code_intrastat
__import__.product_1013119_product_template,29411000
__import__.product_2631505_product_template,30023000
__import__.product_2631471_product_template,30023000
__import__.product_2280121_product_template,30023000
__import__.product_1732247_product_template,30023000
__import__.product_5110038_product_template,30023000
__import__.product_7110002_product_template,30023000
__import__.product_7110039_product_template,30023000
__import__.product_5110039_product_template,30023000
__import__.product_1402800_product_template,30023000
__import__.product_5110024_product_template,30023000
__import__.product_7120025_product_template,30023000
__import__.product_0878066_product_template,30023000
__import__.product_7110001_product_template,30023000
__import__.product_0430397_product_template,30023000
__import__.product_7117979_product_template,30023000
__import__.product_5110027_product_template,30023000
__import__.product_5110002_product_template,30023000
__import__.product_2384949_product_template,30023000
__import__.product_7110041_product_template,29411000
__import__.product_1539287_product_template,30023000
__import__.product_1385871_product_template,30023000
__import__.product_7110042_product_template,30023000
__import__.product_7110033_product_template,30023000
__import__.product_7110023_product_template,30023000
__import__.product_7110024_product_template,30023000
__import__.product_1151687_product_template,30023000
__import__.product_1151836_product_template,30023000
__import__.product_1002336_product_template,30023000
__import__.product_1152305_product_template,30023000
__import__.product_1151810_product_template,30023000
__import__.product_5267013_product_template,33051000
__import__.product_1211382_product_template,30023000
__import__.product_1300318_product_template,30023000
__import__.product_1372432_product_template,30023000
__import__.product_1065606_product_template,30023000
__import__.product_2925873_product_template,30023000
__import__.product_1013028_product_template,30023000
__import__.product_1717941_product_template,30023000
__import__.product_1073378_product_template,30023000
__import__.product_1073394_product_template,30023000
__import__.product_7976371_product_template,33051000
__import__.product_5100000_product_template,30023000
__import__.product_5107144_product_template,90183110
__import__.product_3418696_product_template,30023000
__import__.product_5014423_product_template,30061090
__import__.product_5330002_product_template,29181400
__import__.product_3060126_product_template,29413000
__import__.product_2379717_product_template,29413000
__import__.product_8332316_product_template,39249000
__import__.product_3038791_product_template,33051000
__import__.product_0389494_product_template,29413000
__import__.product_8330038_product_template,29413000
__import__.product_1411453_product_template,30023000
__import__.product_2933786_product_template,33051000
__import__.product_3419751_product_template,29411000
__import__.product_3419744_product_template,29411000
