id,name/id,product_code,price,min_qty_sale,product_tmpl_id/id,discount_sale,discount_purchase,date_start,date_end,ratio_main_product,ratio_promotional_product
__import__.supplierinfo_promo_79201-1013192-20150901,__import__.supplier_79201,1013192,52.87,1,__import__.product_1013192_product_template,10.00,10.00,2015-09-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-1013192-20160901,__import__.supplier_79201,1013192,52.87,1,__import__.product_1013192_product_template,10.00,10.00,2016-09-01,2016-11-30,0,0
__import__.supplierinfo_promo_79201-1013192-20170101,__import__.supplier_79201,1013192,52.87,1,__import__.product_1013192_product_template,10.00,10.00,2017-01-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-1013192-20170901,__import__.supplier_79201,1013192,52.87,1,__import__.product_1013192_product_template,10.00,10.00,2017-09-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-1065606-20170101,__import__.supplier_79201,1065606,240.00,1,__import__.product_1065606_product_template,15.00,15.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1073352-20160301,__import__.supplier_79201,,89.88,1,__import__.product_1073352_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_79201-1073352-20160601,__import__.supplier_79201,,89.88,1,__import__.product_1073352_product_template,20.00,20.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_79201-1073352-20161201,__import__.supplier_79201,,89.88,1,__import__.product_1073352_product_template,20.00,20.00,2016-12-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1073352-20170901,__import__.supplier_79201,,89.88,1,__import__.product_1073352_product_template,20.00,20.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_79201-1073352-20171201,__import__.supplier_79201,,89.88,1,__import__.product_1073352_product_template,20.00,20.00,2017-12-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1073352-20180301,__import__.supplier_79201,,89.88,1,__import__.product_1073352_product_template,20.00,20.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_79201-1073360-20160301,__import__.supplier_79201,,115.34,1,__import__.product_1073360_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_79201-1073360-20160601,__import__.supplier_79201,,115.34,1,__import__.product_1073360_product_template,20.00,20.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_79201-1073360-20161201,__import__.supplier_79201,,115.34,1,__import__.product_1073360_product_template,20.00,20.00,2016-12-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1073360-20170901,__import__.supplier_79201,,115.34,1,__import__.product_1073360_product_template,20.00,20.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_79201-1073360-20171201,__import__.supplier_79201,,115.34,1,__import__.product_1073360_product_template,20.00,20.00,2017-12-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1073360-20180301,__import__.supplier_79201,,115.34,1,__import__.product_1073360_product_template,20.00,20.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_79201-1073378-20160301,__import__.supplier_79201,,82.80,1,__import__.product_1073378_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_79201-1073378-20160601,__import__.supplier_79201,,82.80,1,__import__.product_1073378_product_template,20.00,20.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_79201-1073378-20161201,__import__.supplier_79201,,82.80,1,__import__.product_1073378_product_template,20.00,20.00,2016-12-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1073378-20170901,__import__.supplier_79201,,82.80,1,__import__.product_1073378_product_template,20.00,20.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_79201-1073378-20171201,__import__.supplier_79201,,82.80,1,__import__.product_1073378_product_template,20.00,20.00,2017-12-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1073378-20180301,__import__.supplier_79201,,82.80,1,__import__.product_1073378_product_template,20.00,20.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_79201-1073386-20160301,__import__.supplier_79201,,74.92,1,__import__.product_1073386_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_79201-1073386-20160601,__import__.supplier_79201,,74.92,1,__import__.product_1073386_product_template,20.00,20.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_79201-1073386-20161201,__import__.supplier_79201,,74.92,1,__import__.product_1073386_product_template,20.00,20.00,2016-12-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1073386-20170901,__import__.supplier_79201,,74.92,1,__import__.product_1073386_product_template,20.00,20.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_79201-1073386-20171201,__import__.supplier_79201,,74.92,1,__import__.product_1073386_product_template,20.00,20.00,2017-12-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1073386-20180301,__import__.supplier_79201,,74.92,1,__import__.product_1073386_product_template,20.00,20.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_79201-1073394-20160301,__import__.supplier_79201,,35.27,1,__import__.product_1073394_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_79201-1073394-20160601,__import__.supplier_79201,,35.27,1,__import__.product_1073394_product_template,20.00,20.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_79201-1073394-20161201,__import__.supplier_79201,,35.27,1,__import__.product_1073394_product_template,20.00,20.00,2016-12-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1073394-20170901,__import__.supplier_79201,,35.27,1,__import__.product_1073394_product_template,20.00,20.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_79201-1073394-20171201,__import__.supplier_79201,,35.27,1,__import__.product_1073394_product_template,20.00,20.00,2017-12-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1073394-20180301,__import__.supplier_79201,,35.27,1,__import__.product_1073394_product_template,20.00,20.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_79201-1120872-20160201,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-1120872-20160501,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_79201-1120872-20160801,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2016-08-01,2016-08-31,0,0
__import__.supplierinfo_promo_79201-1120872-20161101,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_79201-1120872-20170201,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2017-02-01,2017-02-28,0,0
__import__.supplierinfo_promo_79201-1120872-20170501,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_79201-1120872-20170801,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2017-08-01,2017-08-31,0,0
__import__.supplierinfo_promo_79201-1120872-20171101,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2017-11-01,2017-11-30,0,0
__import__.supplierinfo_promo_79201-1120872-20180201,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_79201-1120872-20180501,__import__.supplier_79201,,209.70,1,__import__.product_1120872_product_template,8.00,8.00,2018-05-01,2018-05-31,0,0
__import__.supplierinfo_promo_79201-1120898-20160201,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-1120898-20160501,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_79201-1120898-20160801,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2016-08-01,2016-08-31,0,0
__import__.supplierinfo_promo_79201-1120898-20161101,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_79201-1120898-20170201,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2017-02-01,2017-02-28,0,0
__import__.supplierinfo_promo_79201-1120898-20170501,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_79201-1120898-20170801,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2017-08-01,2017-08-31,0,0
__import__.supplierinfo_promo_79201-1120898-20171101,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2017-11-01,2017-11-30,0,0
__import__.supplierinfo_promo_79201-1120898-20180201,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_79201-1120898-20180501,__import__.supplier_79201,,135.73,1,__import__.product_1120898_product_template,8.00,8.00,2018-05-01,2018-05-31,0,0
__import__.supplierinfo_promo_79201-1146919-20160501,__import__.supplier_79201,,120.65,1,__import__.product_1146919_product_template,20.00,20.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_79201-1146919-20160701,__import__.supplier_79201,,120.65,1,__import__.product_1146919_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-1146919-20161201,__import__.supplier_79201,,120.65,1,__import__.product_1146919_product_template,20.00,20.00,2016-12-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1146919-20170601,__import__.supplier_79201,,120.65,1,__import__.product_1146919_product_template,20.00,20.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_79201-1146919-20170901,__import__.supplier_79201,,120.65,1,__import__.product_1146919_product_template,20.00,20.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_79201-1146919-20171201,__import__.supplier_79201,,120.65,1,__import__.product_1146919_product_template,20.00,20.00,2017-12-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1146919-20180301,__import__.supplier_79201,,120.65,1,__import__.product_1146919_product_template,20.00,20.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_79201-1148378-20160401,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-1148378-20160701,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-1148378-20161001,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-1148378-20170101,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1148378-20170401,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-1148378-20170701,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-1148378-20171001,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-1148378-20180101,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1148378-20180401,__import__.supplier_79201,,74.50,1,__import__.product_1148378_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-1148394-20160701,__import__.supplier_79201,,7.65,1,__import__.product_1148394_product_template,10.00,10.00,2016-07-01,2016-08-31,0,0
__import__.supplierinfo_promo_79201-1148394-20170701,__import__.supplier_79201,,7.65,1,__import__.product_1148394_product_template,10.00,10.00,2017-07-01,2017-08-31,0,0
__import__.supplierinfo_promo_79201-1157346-20160101,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2016-01-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-1157346-20160401,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2016-04-01,2016-05-31,0,0
__import__.supplierinfo_promo_79201-1157346-20160701,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2016-07-01,2016-08-31,0,0
__import__.supplierinfo_promo_79201-1157346-20161001,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2016-10-01,2016-11-30,0,0
__import__.supplierinfo_promo_79201-1157346-20170101,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2017-01-01,2017-02-28,0,0
__import__.supplierinfo_promo_79201-1157346-20170401,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2017-04-01,2017-05-31,0,0
__import__.supplierinfo_promo_79201-1157346-20170701,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2017-07-01,2017-08-31,0,0
__import__.supplierinfo_promo_79201-1157346-20171001,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_79201-1157346-20180101,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2018-01-01,2018-02-28,0,0
__import__.supplierinfo_promo_79201-1157346-20180401,__import__.supplier_79201,,36.25,1,__import__.product_1157346_product_template,20.00,20.00,2018-04-01,2018-05-31,0,0
__import__.supplierinfo_promo_79201-1157486-20160501,__import__.supplier_79201,,197.75,1,__import__.product_1157486_product_template,20.00,20.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_79201-1157486-20160701,__import__.supplier_79201,,197.75,1,__import__.product_1157486_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-1182534-20160101,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2016-01-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-1182534-20160401,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2016-04-01,2016-05-31,0,0
__import__.supplierinfo_promo_79201-1182534-20160701,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2016-07-01,2016-08-31,0,0
__import__.supplierinfo_promo_79201-1182534-20161001,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2016-10-01,2016-11-30,0,0
__import__.supplierinfo_promo_79201-1182534-20170101,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2017-01-01,2017-02-28,0,0
__import__.supplierinfo_promo_79201-1182534-20170401,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2017-04-01,2017-05-31,0,0
__import__.supplierinfo_promo_79201-1182534-20170701,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2017-07-01,2017-08-31,0,0
__import__.supplierinfo_promo_79201-1182534-20171001,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_79201-1182534-20180101,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2018-01-01,2018-02-28,0,0
__import__.supplierinfo_promo_79201-1182534-20180401,__import__.supplier_79201,,87.94,1,__import__.product_1182534_product_template,20.00,20.00,2018-04-01,2018-05-31,0,0
__import__.supplierinfo_promo_79201-1198068-20160301,__import__.supplier_79201,,8.16,1,__import__.product_1198068_product_template,15.00,15.00,2016-03-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-1198068-20160701,__import__.supplier_79201,,8.16,1,__import__.product_1198068_product_template,15.00,15.00,2016-07-01,2016-08-31,0,0
__import__.supplierinfo_promo_79201-1198068-20170101,__import__.supplier_79201,,8.16,1,__import__.product_1198068_product_template,15.00,15.00,2017-01-01,2017-01-31,0,0
