id/id,name
__import__.product_5147696_product_template,AIGUILLE GENALU L.L. 18Gx1 (100)
__import__.product_5147695_product_template,AIGUILLE GENALU L.L. 18Gx5/8 (100)
__import__.product_5187030_product_template,AIGUILLE IVOMEC OLIVE
__import__.product_8014993_product_template,AIGUILLE PLONGEUSE  9cm
__import__.product_8003386_product_template,AIGUILLE PLONGEUSE 20cm
__import__.product_5027815_product_template,AIMANT CAGE BOVIMAG GENIA BOVIN 12P
__import__.product_8262975_product_template,AIMANT CAGE ECOMAG GENIA BOVIN 12P
__import__.product_5317230_product_template,ALKACIDE 1L DILUTION A 2%
__import__.product_8197918_product_template,ALKALINGETTES 1 BTE
__import__.product_5707070_product_template,ALKASPRAY 1L
__import__.product_8015337_product_template,ASPIRO INJECTEUR SERINGUE GENIA 2 OU 5ml
__import__.product_8007697_product_template,ATTELLE PLASTIQUE MOUSSE 3cmx20cm bleu
__import__.product_8007705_product_template,ATTELLE PLASTIQUE MOUSSE 4cmx30cm rouge
__import__.product_8007711_product_template,ATTELLE PLASTIQUE MOUSSE 5cmx40cm vert
__import__.product_8028475_product_template,BANDE BUHNER BOVINS 7mmx5m
__import__.product_8033832_product_template,"BANDE BUHNER BREBIS 2,5mmx5m"
__import__.product_8027777_product_template,BOMBE MARQUER BOVIN/PORC BLEU  200ml
__import__.product_8027814_product_template,BOMBE MARQUER BOVIN/PORC BLEU  400ml
__import__.product_8027808_product_template,BOMBE MARQUER BOVIN/PORC VERT  200ml
__import__.product_8027837_product_template,BOMBE MARQUER BOVIN/PORC VERT  400ml
__import__.product_5364525_product_template,"BROCHE 2 PTES TCT+FILET 25CMX4,5MM X3"
__import__.product_5391012_product_template,"BROCHE 2PTES+1FIL.NEG. 12cmx1,0mm X3"
__import__.product_8022107_product_template,"BROCHE 2PTES+1FIL.NEG. 20cmx1,5mm X3"
__import__.product_8022113_product_template,"BROCHE 2PTES+1FIL.NEG. 20cmx1,8mm X3"
__import__.product_8022142_product_template,"BROCHE 2PTES+1FIL.NEG. 20cmx2,0mm X3"
__import__.product_5262520_product_template,"BROCHE 2PTES+1FIL.NEG. 20cmx2,5mm X3"
__import__.product_5392525_product_template,"BROCHE 2PTES+1FIL.NEG. 25cmx2,5mm X3"
__import__.product_8481370_product_template,"BROCHE 2PTES+1FIL.NEG. 25cmx3,0mm X3"
__import__.product_5393525_product_template,"BROCHE 2PTES+1FIL.NEG. 25cmx3,5mm X3"
__import__.product_8481387_product_template,"BROCHE 2PTES+1FIL.NEG. 25cmx4,0mm X3"
__import__.product_5265030_product_template,"BROCHE 2PTES+1FIL.NEG. 30cmx5,0mm X3"
__import__.product_8275044_product_template,IM3 LUNETTES PROTECTION ANTI BUEE G0000
__import__.product_1007110_product_template,IM3 LUXATEUR 1mm MANCHE COURT D4501
__import__.product_7104502_product_template,IM3 LUXATEUR 2mm MANCHE ROND D4502
__import__.product_5104503_product_template,IM3 LUXATEUR 3mm MANCHE ROND D4503
__import__.product_5104504_product_template,IM3 LUXATEUR 4mm MANCHE ROND D4504
__import__.product_8296738_product_template,IM3 LUXATEUR CROSSLEY INCISIVE NAC D1026
__import__.product_1004350_product_template,IM3 LUXATEUR CROSSLEY MOLAIRE NAC D1027
__import__.product_5001076_product_template,IM3 LUXATEUR DOUBLE INCISIVES INF D1076
__import__.product_5001075_product_template,IM3 LUXATEUR DOUBLE INCISIVES SUP D1075
__import__.product_5711050_product_template,IM3 MODELE MACHOIRE FELIN D1050
__import__.product_8277267_product_template,IM3 MODELES MACHOIRES CANIN+FELIN D1060
__import__.product_8049023_product_template,IM3 OUVRE BOUCHE INOX 12cm NAC D1033
__import__.product_8277273_product_template,IM3 POUSSOIR JAUNE POUR TURBINE L7050
__import__.product_2232230_product_template,IM3 PROTECTION FRAISE TISSUS MOUS D2230
__import__.product_8278924_product_template,IM3 REANIMATEUR MANUEL S CT/CN R2001
__import__.product_5702100_product_template,IM3 TAPIS CHAUFFANT POUR TABLE NAC T2100
__import__.product_5711055_product_template,IM3 MODELE MACHOIRE CANIN D1055
__import__.product_8022159_product_template,"BROCHE 20cm DIA 3,0 1TROC+TROC/FI"
__import__.product_8022188_product_template,"BROCHE 12cm DIA 1,0 2TROC x3PC"
__import__.product_8022219_product_template,"BROCHE 2PTES 12cmx1,8mm x3"
__import__.product_8022171_product_template,"BROCHE 12cm DIA 0,8 2TROC x3PC"
__import__.product_8022225_product_template,"BROCHE 12cm DIA 2,0 2TROC x3PC"
__import__.product_8022260_product_template,"BROCHE 2PTES 20cmx1,0mm x3"
__import__.product_8022277_product_template,"BROCHE 2PTES 20cmx1,2mm X3"
__import__.product_8022254_product_template,"BROCHE 2PTES 12cmx3,0mm x3"
__import__.product_8022308_product_template,"BROCHE 2PTES 20cmx1,8mm X3"
__import__.product_8022314_product_template,"BROCHE 2PTES 20cmx2,0mm X3"
__import__.product_8022320_product_template,"BROCHE 2PTES 20cmx2,5mm X3"
__import__.product_8022337_product_template,"BROCHE 2PTES 20cmx3,0mm X3"
__import__.product_8022283_product_template,"BROCHE 20cm DIA 1,5 2 TROC x3PC"
__import__.product_8022343_product_template,"BROCHE 2PTES 25cmx4,0mm X3"
__import__.product_8022395_product_template,"BROCHE 30cm DIA 1,0 2TROC      x3"
__import__.product_8022426_product_template,"BROCHE 30cm DIA 1,8 2TROC     x3P"
__import__.product_8022366_product_template,"BROCHE 2PTES 25cmx5,0mm X3"
__import__.product_8022432_product_template,"BROCHE 30cm DIA 2,0 2TROC"
__import__.product_8022484_product_template,"BROCHE 20cm DIA 2,5 1TROC x3PC"
__import__.product_8022202_product_template,"BROCHE 12cm DIA 1,5 2TROC x3pcs"
__import__.product_8022194_product_template,"BROCHE 12CM DIA 1,2 2TROC X3PC"
__import__.product_8037735_product_template,"BROCHE 30CM DIA 1,2 2TROC      x3"
__import__.product_5393020_product_template,"BROCHE 2PTES+1FIL.NEG. 20cmx3,0mm X3"
__import__.product_5491397_product_template,"BROCHE 2PTES+1FIL.NEG. 30cmx3,0mm"
__import__.product_5531012_product_template,BROCHE POS 1.0X12CM FILETAGE POINTE x3
__import__.product_5531212_product_template,BROCHE POS 1.2X12CM FILETAGE POINTE x3
__import__.product_5532012_product_template,BROCHE POS 2.0X12CM FILETAGE POINTE x3
__import__.product_5533015_product_template,BROCHE POS 3.0X15CM FILETAGE POINTE x3
__import__.product_5262025_product_template,"BROCHE 25cm DIA 2,0 2TROC x3PC"
__import__.product_3012252_product_template,"BROCHE 12CM DIA 2,5 1TROC+FILET x3PC"
__import__.product_3025601_product_template,"BROCHE 25cm DIA 6,0 1TROC   x3PC"
__import__.product_3030803_product_template,"BROCHE 30cm DIA 8,0 2TROC"
__import__.product_3030806_product_template,"BROCHE 30cm DIA 8,0 TROC+LANCET x"
__import__.product_5438012_product_template,"ANIJECT SERINGUE 2,5ml+AIG 21Gx5/8 (100)"
__import__.product_5438059_product_template,ANIJECT SERINGUE   5ml (100)
__import__.product_5438765_product_template,ANIJECT SERINGUE GAVAGE 60ml (1)
__import__.product_5016515_product_template,BATONNET PRO-OPTHA STER /500
__import__.product_8065140_product_template,BISTOURI SU140:CORDON BIPOLAIRE 3m
__import__.product_8065134_product_template,BISTOURI SU140:CORDON MONOP.+ MANCHE
__import__.product_8347312_product_template,BISTOURI SU140:ELECTRODE ANSE 5mm
__import__.product_8361909_product_template,BISTOURI SU140:ELECTRODE COUTEAU
__import__.product_8361915_product_template,BISTOURI SU140:ELECTRODE COUTEAU LONG
__import__.product_8021616_product_template,BISTOURI SU140:ELECTRODE jeu de 6 pieces
__import__.product_8067417_product_template,BISTOURI SU140:MANCHE CDE DIGITALE
__import__.product_8217963_product_template,"BISTOURI SU140:PINCE BIP CDE 0,7mmX12cm"
__import__.product_8217940_product_template,BISTOURI SU140:PINCE BIP CDE 1mmX20cm
__import__.product_8217957_product_template,BISTOURI SU140:PINCE BIP COUDE 2mmX20cm
__import__.product_8054544_product_template,BISTOURI SU140:PLAQUE NEUTRE
__import__.product_8341597_product_template,BISTOURI SU140D-MPC ELECTRONIQUE
__import__.product_8065128_product_template,BISTOURI SU140MPC ELECTRONIQUE
__import__.product_5943100_product_template,"DISQUE DIAMANTE DIA  8mm TIGE 2,5cm TURB"
__import__.product_5721087_product_template,IM3 CURETTE DOUBLE MED-LG CHIEN D1087
__import__.product_5721086_product_template,IM3 CURETTE DOUBLE SMALL CT/CN D1086
__import__.product_1004290_product_template,IM3 CURETTE DOUBLE TARTRE DENTAIRE D2007
__import__.product_5271304_product_template,IM3 CURETTE SUBGINGIVAL D1007
__import__.product_8241855_product_template,IM3 DISQUE DIAMANT 22mm + MANDRIN D2200
__import__.product_5271308_product_template,IM3 ELEVATEUR DOUBLE D1011
__import__.product_5271407_product_template,IM3 ELEVATEUR DOUBLE LARGE D1018
__import__.product_5271406_product_template,IM3 ELEVATEUR DOUBLE medium D1017
__import__.product_1004340_product_template,IM3 ELEVATEUR DOUBLE small D1016
__import__.product_1004420_product_template,IM3 ELEVATEUR PERIOSTE DE MOLT N°9 D1015
__import__.product_8214255_product_template,IM3 ELEVATEUR PERIOSTEAL PT CHIEN D2005
__import__.product_8279042_product_template,IM3 FRAISE BOULE FG CHAT PT CN x5 C9080
__import__.product_8281582_product_template,IM3 FRAISE CONIQUE NAC 45mm D9550
__import__.product_8214284_product_template,IM3 FRAISE DIAMANT 60mm NAC D2235
__import__.product_8280855_product_template,IM3 FRAISE FISSURE HP 701L x5 C7010
__import__.product_8280826_product_template,IM3 FRAISE FISSURE HP 702L x5 D7810
__import__.product_5729555_product_template,IM3 FRAISE TUBULAIRE NAC 45mm D9555
__import__.product_5717560_product_template,IM3 FRAISES KIT FG MEDIUM 5PCS D7560
__import__.product_7517530_product_template,IM3 FRAISES KIT FG POUR CHAT D7530
__import__.product_7517510_product_template,IM3 FRAISES KIT FG POUR CHIEN D7510
__import__.product_7467520_product_template,IM3 FRAISES KIT RA (CA) D7520
__import__.product_8279289_product_template,IM3 HUILE POUR PIECE A MAIN 30ML MD30
__import__.product_5726480_product_template,IM3 INSERT UNIVERSEL 42-12 O6840
__import__.product_1007120_product_template,IM3 KIT 4 ELEVATEUR 1-4mm COURT D1039
__import__.product_8214278_product_template,IM3 KIT 5 INSTRUM EXTRACT DENTAIRE D1021
__import__.product_5031044_product_template,IM3 KIT 6 ELEVATEURS ARRONDIS+BTE D1044
__import__.product_1031049_product_template,IM3 KIT 6 ELEVATEURS ARRONDI D1049
__import__.product_5274000_product_template,IM3 KIT EXTRACTION SH 12PC+BT INOX D4000
__import__.product_7464500_product_template,IM3 KIT LUXATEURS x5 POIGNEE RONDE D4500
__import__.product_5722200_product_template,IM3 LUMIERE LED POUR TABLE NAC T2200
__import__.product_8296709_product_template,IM3 PINCE COUPE MOLAIRE 18cm NAC D1045
__import__.product_8020611_product_template,PINCE A CHAMPS BACKHAUS 11cm
__import__.product_5123124_product_template,PINCE A CHAMPS JONES 5cm
__import__.product_5307728_product_template,SERINGUE BD EMERALD  2ml+22Gx1 1/4 (100)
__import__.product_8002317_product_template,SERINGUE BD PLASTIPAK  2ml (100)
__import__.product_6040046_product_template,SERINGUE BD PLASTIPAK  2ml+21Gx5/8
__import__.product_8002346_product_template,SERINGUE BD PLASTIPAK  5ml (100)
__import__.product_8002352_product_template,SERINGUE BD PLASTIPAK 10ml (100)
__import__.product_8207350_product_template,"SERINGUE HSW ECOMATIC 0,3ML (BOUTEILLE)"
__import__.product_8299814_product_template,SERINGUE HSW FERROMATIC 3ml
__import__.product_8058795_product_template,SERINGUE HSW FERROMATIC 5ml
__import__.product_5060107_product_template,SERINGUE HSW MULTIMATIC 25ml L.L.
__import__.product_5060022_product_template,SERINGUE HSW MULTIMATIC 25ML: JOINT
__import__.product_5060115_product_template,SERINGUE HSW MULTIMATIC 50ML: CORPS+L.L.
__import__.product_8337762_product_template,SERINGUE HSW UNIMATIC 1ML (BOUTEILLE)
__import__.product_8337779_product_template,SERINGUE HSW UNIMATIC 2ML (BOUTEILLE)
__import__.product_8016495_product_template,SERINGUE METALPLEX: CHAPEAU 10ml
__import__.product_8016532_product_template,SERINGUE METALPLEX: CHAPEAU 20ml
__import__.product_8016561_product_template,SERINGUE METALPLEX: CHAPEAU 30ml
__import__.product_8016590_product_template,SERINGUE METALPLEX: CHAPEAU 50ml
__import__.product_8016443_product_template,SERINGUE METALPLEX: CHAPEAU  5ml
__import__.product_8016503_product_template,SERINGUE METALPLEX: CORPS 10ml
__import__.product_8016549_product_template,SERINGUE METALPLEX: CORPS 20ml
__import__.product_8016578_product_template,SERINGUE METALPLEX: CORPS 30ml
__import__.product_8016609_product_template,SERINGUE METALPLEX: CORPS 50ml
__import__.product_8016466_product_template,SERINGUE METALPLEX: CORPS 5ml
__import__.product_8016526_product_template,SERINGUE METALPLEX: PISTON 10ml
__import__.product_8016555_product_template,SERINGUE METALPLEX: PISTON 20ml
__import__.product_8016584_product_template,SERINGUE METALPLEX: PISTON 30ml
__import__.product_8334427_product_template,SERINGUE METALPLEX: PISTON 50ml
__import__.product_8016472_product_template,SERINGUE METALPLEX: PISTON 5ml
__import__.product_8389753_product_template,"STRAP GENIA VERT 10cmx4,5m x12"
__import__.product_6040041_product_template,SERINGUE BD PLASTIPAK  5ml+21Gx1
__import__.product_6040045_product_template,SERINGUE BD PLASTIPAK 2ml+21Gx1 1
__import__.product_6352713_product_template,SERINGUE TERUMO UU 01ml INS+AIG 27
__import__.product_8003593_product_template,SERINGUE HSW VETMATIC 5ML
__import__.product_5300188_product_template,SERINGUE BD PLASTIPAK  2ml+22Gx11
__import__.product_5304434_product_template,SERINGUE BD EMERALD 2ml+21Gx5/8 (
__import__.product_5356002_product_template,SERINGUE TERUMO UU 02ml (100) LL
__import__.product_5001005_product_template,IM3 ELEVATEUR 5mm POIGNEE RONDE D1005SH
__import__.product_5002502_product_template,SERINGUE TERUMO UU 20ml 2-PCS (50
__import__.product_5002471_product_template,SERINGUE TERUMO UU 02ml 2-PCS (10
__import__.product_5002494_product_template,SERINGUE TERUMO UU 10ml 2-PCS (10
__import__.product_5601098_product_template,PINCE A CHAMPS BACKHAUS 15cm
__import__.product_5107110_product_template,SER UU DISPOJECT 2ml 3pcs LUER x1
__import__.product_5107111_product_template,SER UU DISPOJECT 5ml 3pcs LUER x1
__import__.product_5192035_product_template,MALLETTE PROMO AUDEVARD
__import__.product_5258322_product_template,FOLIODRAPE SACHET ADHESIVE 43x38cm x40
__import__.product_8280832_product_template,IM3 FRAISE RONDE 4FG CHIEN x5 C9110
__import__.product_5307241_product_template,"FUNSTRAP GENIA  7,5cmx4,5m x12"
__import__.product_5307242_product_template,"FUNSTRAP GENIA 10cmx4,5m x12"
__import__.product_5989098_product_template,DATEX ECRAN CATHODIQUE
__import__.product_8381993_product_template,BAC VERRE P/COLORATION 105x85x80mm
__import__.product_8970152_product_template,"BATTERIE HEINE 2,5V S2Z X.0199333"
__import__.product_8402376_product_template,"BATTERIE HEINE 2,5V X0199433"
__import__.product_8389374_product_template,BEC BUNSEN PROPANE
__import__.product_8480399_product_template,BILLE SILICONE 19mm
__import__.product_8426069_product_template,BOITE DE TRANSPORT LAVABLE (41x25x28) x8
__import__.product_8500718_product_template,CABLE D'EXTENSION DEC8 (NELLCOR)
__import__.product_8401974_product_template,DERMOJET SAV AXE DE LEVIER 29
__import__.product_8402436_product_template,DERMOJET SAV BILLES 42
__import__.product_8403269_product_template,DERMOJET SAV BOUTON DECLENCHEMENT 20
__import__.product_8408539_product_template,DERMOJET SAV ECROU D'APPUI 17
__import__.product_8349357_product_template,DERMOJET SAV ECROU TETE 22
__import__.product_8408924_product_template,DERMOJET SAV ENSEMBLE PISTON 2
__import__.product_8409504_product_template,DERMOJET SAV FILTRE FIN 9a
__import__.product_8409740_product_template,DERMOJET SAV FILTRE GROS 9
__import__.product_8410973_product_template,DERMOJET SAV JOINT DANS COLLERETTE 31
__import__.product_8410938_product_template,DERMOJET SAV JOINT TORIQUE 7
__import__.product_8410884_product_template,DERMOJET SAV JOINT TORIQUE PISTON R3 6
__import__.product_8410967_product_template,DERMOJET SAV JOINT TORIQUE RESERVOIR 28
__import__.product_8410950_product_template,DERMOJET SAV JOINT TORIQUE TETE 12
__import__.product_8411085_product_template,DERMOJET SAV JOUE D'APPUI 16
__import__.product_8411903_product_template,DERMOJET SAV LEVIER D'ARMEMENT 26
__import__.product_8416786_product_template,DERMOJET SAV RESSORT DU BOUTON 21
__import__.product_8416763_product_template,DERMOJET SAV RESSORT PRINCIPAL 18
__import__.product_8416734_product_template,DERMOJET SAV RESSORT SOUPAPE 10
__import__.product_8417001_product_template,DERMOJET SAV RONDELLE TEFLON 8
__import__.product_8349363_product_template,DERMOJET SAV SIEGE DE PASTILLE 11
__import__.product_8347683_product_template,DERMOJET SAV SIEGE DE SOUPAPE MONTE 15
__import__.product_8419856_product_template,DERMOJET SAV SOUPAPE 14
__import__.product_8431521_product_template,DERMOJET SAV TETE 3 JETS
__import__.product_8424610_product_template,DERMOJET SAV TETE EJECT MONTEE 35
__import__.product_8482760_product_template,ELECTRODE BOUCLE TR22GR SERVOTOME 10mm
__import__.product_8482783_product_template,ELECTRODE BOUCLE TR22R SERVOTOME 4mm
__import__.product_8377359_product_template,ENTRAVON 4 ATTACHES
__import__.product_8014059_product_template,FILM RETINA XOE 30x40cm VERT x25
__import__.product_8338661_product_template,NUVO : FILTRE ENTREE AIR
__import__.product_8383288_product_template,GENIA CLEAN READY TO USE 5L
