id,width,length,depth,weight
__import__.product_8229268,0,0,0,0
__import__.product_8229274,0,0,0,0
__import__.product_8229280,0,0,0,0
__import__.product_8229297,0,0,0,0
__import__.product_8229305,0,0,0,0
__import__.product_8229311,0,0,0,0
__import__.product_8229328,0,0,0,0
__import__.product_8229334,0,0,0,0
__import__.product_8229340,0,0,0,0
__import__.product_8229357,0,0,0,0
__import__.product_8229392,0,0,0,0
__import__.product_8229498,0,0,0,0
__import__.product_8229647,0,0,0,0
__import__.product_8229676,0,0,0,0
__import__.product_8229682,0,0,0,0
__import__.product_8229742,0,0,0,0
__import__.product_8230136,0,0,0,0
__import__.product_8230194,0,0,0,0
__import__.product_8230202,0,0,0,0
__import__.product_8230219,0,0,0,0
__import__.product_8230225,0,0,0,0
__import__.product_8230231,0,0,0,0
__import__.product_8230248,0,0,0,0
__import__.product_8230403,0,0,0,0
__import__.product_8230538,0,0,0,0
__import__.product_8230952,0,0,0,0
__import__.product_8231029,0,0,0,0
__import__.product_8231466,0,0,0,0
__import__.product_8231489,0,0,0,0
__import__.product_8231495,0,0,0,0
__import__.product_8231644,0,0,0,0
__import__.product_8231667,0,0,0,0
__import__.product_8231817,0,0,0,0
__import__.product_8231822,0,0,0,0
__import__.product_8231839,0,0,0,0
__import__.product_8231845,0,0,0,0
__import__.product_8231851,0,0,0,0
__import__.product_8231874,0,0,0,0
__import__.product_8231880,0,0,0,0
__import__.product_8231897,0,0,0,0
__import__.product_8231905,0,0,0,0
__import__.product_8231911,0,0,0,0
__import__.product_8231928,0,0,0,0
__import__.product_8231934,0,0,0,0
__import__.product_8231940,0,0,0,0
__import__.product_8231957,0,0,0,0
__import__.product_8231963,0,0,0,0
__import__.product_8231986,0,0,0,0
__import__.product_8231992,0,0,0,0
__import__.product_8232000,0,0,0,0
__import__.product_8232017,0,0,0,0
__import__.product_8232023,0,0,0,0
__import__.product_8232046,0,0,0,0
__import__.product_8232052,0,0,0,0
__import__.product_8232069,0,0,0,0
__import__.product_8232075,0,0,0,0
__import__.product_8232081,0,0,0,0
__import__.product_8232098,0,0,0,0
__import__.product_8232106,0,0,0,0
__import__.product_8232112,0,0,0,0
__import__.product_8232129,0,0,0,0
__import__.product_8232135,0,0,0,0
__import__.product_8232141,0,0,0,0
__import__.product_8232158,0,0,0,0
__import__.product_8232164,0,0,0,0
__import__.product_8232170,0,0,0,0
__import__.product_8232187,0,0,0,0
__import__.product_8232193,0,0,0,0
__import__.product_8232201,0,0,0,0
__import__.product_8232218,0,0,0,0
__import__.product_8232224,0,0,0,0
__import__.product_8232230,0,0,0,0
__import__.product_8232342,0,0,0,0
__import__.product_8232632,0,0,0,0
__import__.product_8232810,0,0,0,0
__import__.product_8233117,0,0,0,0
__import__.product_8233152,0,0,0,0
__import__.product_8233525,0,0,0,0
__import__.product_8233761,0,0,0,0
__import__.product_8233778,0,0,0,0
__import__.product_8233784,0,0,0,0
__import__.product_8233896,0,0,0,0
__import__.product_8234022,0,0,0,0
__import__.product_8234080,0,0,0,0
__import__.product_8234097,0,0,0,0
__import__.product_8234105,0,0,0,0
__import__.product_8234140,0,0,0,0
__import__.product_8234157,0,0,0,0
__import__.product_8234306,0,0,0,0
__import__.product_8234447,0,0,0,0
__import__.product_8235955,0,0,0,0
__import__.product_8236179,0,0,0,0
__import__.product_8236185,0,0,0,0
__import__.product_8236558,0,0,0,0
__import__.product_8236742,0,0,0,0
__import__.product_8236825,0,0,0,0
__import__.product_8236877,0,0,0,0
__import__.product_8236908,0,0,0,0
__import__.product_8236920,0,0,0,0
__import__.product_8237032,0,0,0,0
__import__.product_8237055,0,0,0,0
__import__.product_8237138,0,0,0,0
__import__.product_8237144,0,0,0,0
__import__.product_8237150,0,0,0,0
__import__.product_8237167,0,0,0,0
__import__.product_8237316,0,0,0,0
__import__.product_8237405,0,0,0,0
__import__.product_8237411,0,0,0,0
__import__.product_8237428,0,0,0,0
__import__.product_8237434,0,0,0,0
__import__.product_8237440,0,0,0,0
__import__.product_8237457,0,0,0,0
__import__.product_8237807,0,0,0,0
__import__.product_8237859,0,0,0,0
__import__.product_8237894,0,0,0,0
__import__.product_8238391,0,0,0,0
__import__.product_8238557,0,0,0,0
__import__.product_8238770,0,0,0,0
__import__.product_8238787,0,0,0,0
__import__.product_8239203,0,0,0,0
__import__.product_8239261,0,0,0,0
__import__.product_8239462,0,0,0,0
__import__.product_8239752,0,0,0,0
__import__.product_8239835,0,0,0,0
__import__.product_8239858,0,0,0,0
__import__.product_8239870,0,0,0,0
__import__.product_8239901,0,0,0,0
__import__.product_8240040,0,0,0,0
__import__.product_8240169,0,0,0,0
__import__.product_8240330,0,0,0,0
__import__.product_8240376,0,0,0,0
__import__.product_8240838,0,0,0,0
__import__.product_8241298,0,0,0,0
__import__.product_8241306,0,0,0,0
__import__.product_8241329,0,0,0,0
__import__.product_8241335,0,0,0,0
__import__.product_8241588,0,0,0,0
__import__.product_8241855,0,0,0,0
__import__.product_8241909,0,0,0,0
__import__.product_8241950,0,0,0,0
__import__.product_8242079,0,0,0,0
__import__.product_8242116,0,0,0,0
__import__.product_8242139,0,0,0,0
__import__.product_8242352,0,0,0,0
__import__.product_8242398,0,0,0,0
__import__.product_8242406,0,0,0,0
__import__.product_8242487,0,0,0,0
__import__.product_8243021,0,0,0,0
__import__.product_8243067,0,0,0,0
__import__.product_8243073,0,0,0,0
__import__.product_8243096,0,0,0,0
__import__.product_8243104,0,0,0,0
__import__.product_8243185,0,0,0,0
__import__.product_8243305,0,0,0,0
__import__.product_8243311,0,0,0,0
__import__.product_8243570,0,0,0,0
__import__.product_8243587,0,0,0,0
__import__.product_8243618,0,0,0,0
__import__.product_8243699,0,0,0,0
__import__.product_8243825,0,0,0,0
__import__.product_8243831,0,0,0,0
__import__.product_8243848,0,0,0,0
__import__.product_8243920,0,0,0,0
__import__.product_8244492,0,0,0,0
__import__.product_8244575,0,0,0,0
__import__.product_8244693,0,0,0,0
__import__.product_8244701,0,0,0,0
__import__.product_8244724,0,0,0,0
__import__.product_8244799,0,0,0,0
__import__.product_8244807,0,0,0,0
__import__.product_8245037,0,0,0,0
__import__.product_8245043,0,0,0,0
__import__.product_8245184,0,0,0,0
__import__.product_8245209,0,0,0,0
__import__.product_8245221,0,0,0,0
__import__.product_8245244,0,0,0,0
__import__.product_8245250,0,0,0,0
__import__.product_8245623,0,0,0,0
__import__.product_8245646,0,0,0,0
__import__.product_8245801,0,0,0,0
__import__.product_8246321,0,0,0,0
__import__.product_8246344,0,0,0,0
__import__.product_8246373,0,0,0,0
__import__.product_8246396,0,0,0,0
__import__.product_8246404,0,0,0,0
__import__.product_8246410,0,0,0,0
__import__.product_8246427,0,0,0,0
__import__.product_8246433,0,0,0,0
__import__.product_8246456,0,0,0,0
__import__.product_8246462,0,0,0,0
__import__.product_8246485,0,0,0,0
__import__.product_8246491,0,0,0,0
__import__.product_8247444,0,0,0,0
__import__.product_8247504,0,0,0,0
__import__.product_8247786,0,0,0,0
__import__.product_8247792,0,0,0,0
__import__.product_8247800,0,0,0,0
__import__.product_8247817,0,0,0,0
__import__.product_8247823,0,0,0,0
__import__.product_8247846,0,0,0,0
__import__.product_8247875,0,0,0,0
__import__.product_8247987,0,0,0,0
__import__.product_8247993,0,0,0,0
__import__.product_8248194,0,0,0,0
__import__.product_8248225,0,0,0,0
__import__.product_8248231,0,0,0,0
__import__.product_8248248,0,0,0,0
__import__.product_8248260,0,0,0,0
__import__.product_8248277,0,0,0,0
__import__.product_8248283,0,0,0,0
__import__.product_8248308,0,0,0,0
__import__.product_8248484,0,0,0,0
__import__.product_8248490,0,0,0,0
__import__.product_8248509,0,0,0,0
__import__.product_8248515,0,0,0,0
__import__.product_8248521,0,0,0,0
__import__.product_8248544,0,0,0,0
__import__.product_8248567,0,0,0,0
__import__.product_8248610,0,0,0,0
__import__.product_8248627,0,0,0,0
__import__.product_8248656,0,0,0,0
__import__.product_8248751,0,0,0,0
__import__.product_8248975,0,0,0,0
__import__.product_8248998,0,0,0,0
__import__.product_8249147,0,0,0,0
__import__.product_8249182,0,0,0,0
__import__.product_8249199,0,0,0,0
__import__.product_8249259,0,0,0,0
__import__.product_8249265,0,0,0,0
__import__.product_8249271,0,0,0,0
__import__.product_8249288,0,0,0,0
__import__.product_8249294,0,0,0,0
__import__.product_8249360,0,0,0,0
__import__.product_8249869,0,0,0,0
__import__.product_8249874,0,0,0,0
__import__.product_8249880,0,0,0,0
__import__.product_8249897,0,0,0,0
__import__.product_8250127,0,0,0,0
__import__.product_8250133,0,0,0,0
__import__.product_8250156,0,0,0,0
__import__.product_8250162,0,0,0,0
__import__.product_8250297,0,0,0,0
__import__.product_8250311,0,0,0,0
__import__.product_8250506,0,0,0,0
__import__.product_8250512,0,0,0,0
__import__.product_8250541,0,0,0,0
__import__.product_8250570,0,0,0,0
__import__.product_8250587,0,0,0,0
__import__.product_8250601,0,0,0,0
__import__.product_8250647,0,0,0,0
__import__.product_8250653,0,0,0,0
__import__.product_8250682,0,0,0,0
__import__.product_8250972,0,0,0,0
__import__.product_8251032,0,0,0,0
__import__.product_8251061,0,0,0,0
__import__.product_8251144,0,0,0,0
__import__.product_8251150,0,0,0,0
__import__.product_8251210,0,0,0,0
__import__.product_8251227,0,0,0,0
__import__.product_8251233,0,0,0,0
__import__.product_8251256,0,0,0,0
__import__.product_8251262,0,0,0,0
__import__.product_8251279,0,0,0,0
__import__.product_8251285,0,0,0,0
__import__.product_8251291,0,0,0,0
__import__.product_8251316,0,0,0,0
__import__.product_8251322,0,0,0,0
__import__.product_8251339,0,0,0,0
__import__.product_8251345,0,0,0,0
__import__.product_8251368,0,0,0,0
__import__.product_8251374,0,0,0,0
__import__.product_8251380,0,0,0,0
__import__.product_8251397,0,0,0,0
__import__.product_8251523,0,0,0,0
__import__.product_8251546,0,0,0,0
__import__.product_8251552,0,0,0,0
__import__.product_8251635,0,0,0,0
__import__.product_8251658,0,0,0,0
__import__.product_8251664,0,0,0,0
__import__.product_8251718,0,0,0,0
__import__.product_8251724,0,0,0,0
__import__.product_8251730,0,0,0,0
__import__.product_8251747,0,0,0,0
__import__.product_8251813,0,0,0,0
__import__.product_8251842,0,0,0,0
__import__.product_8251871,0,0,0,0
__import__.product_8252043,0,0,0,0
__import__.product_8252132,0,0,0,0
__import__.product_8252184,0,0,0,0
__import__.product_8252190,0,0,0,0
__import__.product_8252209,0,0,0,0
__import__.product_8252215,0,0,0,0
__import__.product_8252221,0,0,0,0
__import__.product_8252238,0,0,0,0
__import__.product_8252244,0,0,0,0
__import__.product_8252333,0,0,0,0
__import__.product_8252379,0,0,0,0
__import__.product_8252385,0,0,0,0
__import__.product_8252391,0,0,0,0
__import__.product_8252416,0,0,0,0
__import__.product_8252422,0,0,0,0
__import__.product_8252534,0,0,0,0
__import__.product_8252540,0,0,0,0
__import__.product_8252557,0,0,0,0
__import__.product_8252563,0,0,0,0
__import__.product_8252586,0,0,0,0
__import__.product_8252592,0,0,0,0
__import__.product_8252729,0,0,0,0
__import__.product_8252741,0,0,0,0
__import__.product_8252830,0,0,0,0
__import__.product_8252847,0,0,0,0
__import__.product_8252853,0,0,0,0
__import__.product_8252876,0,0,0,0
__import__.product_8252936,0,0,0,0
__import__.product_8253628,0,0,0,0
__import__.product_8253752,0,0,0,0
__import__.product_8253887,0,0,0,0
__import__.product_8253930,0,0,0,0
__import__.product_8253947,0,0,0,0
__import__.product_8253953,0,0,0,0
__import__.product_8253982,0,0,0,0
__import__.product_8254007,0,0,0,0
__import__.product_8254384,0,0,0,0
__import__.product_8254390,0,0,0,0
__import__.product_8254409,0,0,0,0
__import__.product_8254786,0,0,0,0
__import__.product_8254792,0,0,0,0
__import__.product_8254800,0,0,0,0
__import__.product_8254958,0,0,0,0
__import__.product_8255099,0,0,0,0
__import__.product_8255142,0,0,0,0
__import__.product_8256006,0,0,0,0
__import__.product_8256012,0,0,0,0
__import__.product_8256029,0,0,0,0
__import__.product_8256035,0,0,0,0
__import__.product_8256101,0,0,0,0
__import__.product_8256118,0,0,0,0
__import__.product_8256325,0,0,0,0
__import__.product_8256331,0,0,0,0
__import__.product_8256348,0,0,0,0
__import__.product_8256360,0,0,0,0
__import__.product_8256495,0,0,0,0
__import__.product_8256696,0,0,0,0
__import__.product_8256704,0,0,0,0
__import__.product_8256851,0,0,0,0
__import__.product_8256868,0,0,0,0
__import__.product_8256963,0,0,0,0
__import__.product_8256986,0,0,0,0
__import__.product_8256992,0,0,0,0
__import__.product_8257000,0,0,0,0
__import__.product_8257017,0,0,0,0
__import__.product_8257023,0,0,0,0
__import__.product_8257046,0,0,0,0
__import__.product_8257052,0,0,0,0
__import__.product_8257218,0,0,0,0
__import__.product_8257282,0,0,0,0
__import__.product_8257313,0,0,0,0
__import__.product_8257371,0,0,0,0
__import__.product_8257394,0,0,0,0
__import__.product_8257402,0,0,0,0
__import__.product_8257425,0,0,0,0
__import__.product_8257431,0,0,0,0
__import__.product_8257448,0,0,0,0
__import__.product_8257454,0,0,0,0
__import__.product_8257477,0,0,0,0
__import__.product_8257514,0,0,0,0
__import__.product_8257520,0,0,0,0
__import__.product_8257968,0,0,0,0
__import__.product_8257974,0,0,0,0
__import__.product_8258117,0,0,0,0
__import__.product_8258175,0,0,0,0
__import__.product_8258206,0,0,0,0
__import__.product_8258229,0,0,0,0
__import__.product_8258235,0,0,0,0
__import__.product_8258471,0,0,0,0
__import__.product_8258488,0,0,0,0
__import__.product_8258494,0,0,0,0
__import__.product_8258637,0,0,0,0
__import__.product_8258643,0,0,0,0
__import__.product_8258666,0,0,0,0
__import__.product_8258755,0,0,0,0
__import__.product_8258821,0,0,0,0
__import__.product_8258838,0,0,0,0
__import__.product_8258850,0,0,0,0
__import__.product_8258927,0,0,0,0
__import__.product_8258979,0,0,0,0
__import__.product_8259016,0,0,0,0
__import__.product_8259022,0,0,0,0
__import__.product_8259039,0,0,0,0
__import__.product_8259217,0,0,0,0
__import__.product_8259223,0,0,0,0
__import__.product_8259246,0,0,0,0
__import__.product_8259335,0,0,0,0
__import__.product_8259401,0,0,0,0
__import__.product_8259482,0,0,0,0
__import__.product_8259849,0,0,0,0
__import__.product_8260114,0,0,0,0
__import__.product_8260120,0,0,0,0
__import__.product_8260143,0,0,0,0
__import__.product_8260189,0,0,0,0
__import__.product_8260195,0,0,0,0
__import__.product_8260545,0,0,0,0
__import__.product_8260551,0,0,0,0
__import__.product_8260887,0,0,0,0
__import__.product_8260918,0,0,0,0
__import__.product_8260982,0,0,0,0
__import__.product_8261177,0,0,0,0
__import__.product_8261881,0,0,0,0
__import__.product_8262047,0,0,0,0
__import__.product_8262432,0,0,0,0
__import__.product_8262449,0,0,0,0
__import__.product_8262805,0,0,0,0
__import__.product_8262811,0,0,0,0
__import__.product_8262886,0,0,0,0
__import__.product_8262975,0,0,0,0
__import__.product_8263638,0,0,0,0
__import__.product_8263727,0,0,0,0
__import__.product_8264135,0,0,0,0
__import__.product_8264218,0,0,0,0
__import__.product_8264224,0,0,0,0
__import__.product_8264483,0,0,0,0
__import__.product_8264572,0,0,0,0
__import__.product_8264661,0,0,0,0
__import__.product_8266654,0,0,0,0
__import__.product_8267659,0,0,0,0
__import__.product_8267903,0,0,0,0
__import__.product_8267984,0,0,0,0
__import__.product_8268009,0,0,0,0
__import__.product_8268558,0,0,0,0
__import__.product_8268742,0,0,0,0
__import__.product_8268759,0,0,0,0
__import__.product_8268771,0,0,0,0
__import__.product_8268877,0,0,0,0
__import__.product_8268972,0,0,0,0
__import__.product_8268989,0,0,0,0
__import__.product_8269055,0,0,0,0
__import__.product_8269061,0,0,0,0
__import__.product_8269196,0,0,0,0
__import__.product_8269227,0,0,0,0
__import__.product_8269233,0,0,0,0
__import__.product_8269262,0,0,0,0
__import__.product_8269279,0,0,0,0
__import__.product_8269285,0,0,0,0
__import__.product_8269322,0,0,0,0
__import__.product_8269551,0,0,0,0
__import__.product_8269552,0,0,0,0
__import__.product_8270095,4.6,4.6,8.2,0.08
__import__.product_8270285,8.5,11.2,4.7,0.04
__import__.product_8270302,0,0,0,0
__import__.product_8270348,0,0,0,0
__import__.product_8270354,0,0,0,0
__import__.product_8270414,0,0,0,0
__import__.product_8270420,0,0,0,0
__import__.product_8270437,0,0,0,0
__import__.product_8270578,0,0,0,0
__import__.product_8270584,0,0,0,0
__import__.product_8271017,0,0,0,0
__import__.product_8271023,0,0,0,0
__import__.product_8271141,0,0,0,0
__import__.product_8271715,0,0,0,0
__import__.product_8272732,0,0,0,0
__import__.product_8272755,0,0,0,0
__import__.product_8272761,0,0,0,0
__import__.product_8272778,0,0,0,0
__import__.product_8272850,0,0,0,0
__import__.product_8272867,0,0,0,0
__import__.product_8272910,0,0,0,0
__import__.product_8272985,0,0,0,0
__import__.product_8273358,0,0,0,0
__import__.product_8273499,0,0,0,0
__import__.product_8273602,0,0,0,0
__import__.product_8273625,0,0,0,0
__import__.product_8274493,0,0,0,0
__import__.product_8274524,0,0,0,0
