id,categ_id/id
__import__.product_6815004,specific_data.product_categ__mat_cardio
__import__.product_6815005,specific_data.product_categ__mat_cardio
__import__.product_6815006,specific_data.product_categ__mat_cardio
__import__.product_6815007,specific_data.product_categ__mat_cardio
__import__.product_6815009,specific_data.product_categ__mat_cardio
__import__.product_6815010,specific_data.product_categ__mat_cardio
__import__.product_6815012,specific_data.product_categ__mat_cardio
__import__.product_6815013,specific_data.product_categ__mat_cardio
__import__.product_6815014,specific_data.product_categ__mat_cardio
__import__.product_6815157,specific_data.product_categ__importation
__import__.product_6817311,specific_data.product_categ__importation
__import__.product_6819273,specific_data.product_categ__importation
__import__.product_6820750,specific_data.product_categ__importation
__import__.product_6820773,specific_data.product_categ__importation
__import__.product_6821146,specific_data.product_categ__importation
__import__.product_6823458,specific_data.product_categ__importation
__import__.product_6823754,specific_data.product_categ__importation
__import__.product_6823866,specific_data.product_categ__importation
__import__.product_6824154,specific_data.product_categ__ali_physio
__import__.product_6824155,specific_data.product_categ__ali_physio
__import__.product_6824159,specific_data.product_categ__ali_physio
__import__.product_6824160,specific_data.product_categ__ali_physio
__import__.product_6824185,specific_data.product_categ__ali_physio
__import__.product_6824187,specific_data.product_categ__ali_physio
__import__.product_6824188,specific_data.product_categ__ali_physio
__import__.product_6824189,specific_data.product_categ__ali_physio
__import__.product_6824191,specific_data.product_categ__ali_dietetique
__import__.product_6824194,specific_data.product_categ__ali_physio
__import__.product_6824195,specific_data.product_categ__ali_physio
__import__.product_6824196,specific_data.product_categ__ali_physio
__import__.product_6824198,specific_data.product_categ__ali_physio
__import__.product_6824199,specific_data.product_categ__ali_physio
__import__.product_6824201,specific_data.product_categ__ali_dietetique
__import__.product_6824211,specific_data.product_categ__ali_dietetique
__import__.product_6824214,specific_data.product_categ__ali_physio
__import__.product_6824231,specific_data.product_categ__ali_physio
__import__.product_6824235,specific_data.product_categ__ali_physio
__import__.product_6824237,specific_data.product_categ__ali_physio
__import__.product_6824281,specific_data.product_categ__ali_dietetique
__import__.product_6824312,specific_data.product_categ__ali_dietetique
__import__.product_6824317,specific_data.product_categ__ali_dietetique
__import__.product_6824350,specific_data.product_categ__ali_dietetique
__import__.product_6824369,specific_data.product_categ__ali_dietetique
__import__.product_6824371,specific_data.product_categ__ali_dietetique
__import__.product_6824410,specific_data.product_categ__ali_dietetique
__import__.product_6824430,specific_data.product_categ__ali_dietetique
__import__.product_6824450,specific_data.product_categ__ali_dietetique
__import__.product_6824494,specific_data.product_categ__ali_dietetique
__import__.product_6824498,specific_data.product_categ__importation
__import__.product_6824515,specific_data.product_categ__ali_dietetique
__import__.product_6824516,specific_data.product_categ__ali_dietetique
__import__.product_6824523,specific_data.product_categ__ali_dietetique
__import__.product_6824579,specific_data.product_categ__ali_physio
__import__.product_6824582,specific_data.product_categ__ali_physio
__import__.product_6824585,specific_data.product_categ__ali_physio
__import__.product_6824589,specific_data.product_categ__ali_physio
__import__.product_6824595,specific_data.product_categ__ali_dietetique
__import__.product_6824599,specific_data.product_categ__ali_dietetique
__import__.product_6824604,specific_data.product_categ__ali_physio
__import__.product_6824619,specific_data.product_categ__ali_physio
__import__.product_6824624,specific_data.product_categ__ali_physio
__import__.product_6824628,specific_data.product_categ__ali_dietetique
__import__.product_6824640,specific_data.product_categ__ali_physio
__import__.product_6824648,specific_data.product_categ__ali_dietetique
__import__.product_6824736,specific_data.product_categ__importation
__import__.product_6824817,specific_data.product_categ__ali_dietetique
__import__.product_6824818,specific_data.product_categ__ali_dietetique
__import__.product_6824819,specific_data.product_categ__ali_dietetique
__import__.product_6824977,specific_data.product_categ__ali_physio
__import__.product_6824978,specific_data.product_categ__ali_physio
__import__.product_6824979,specific_data.product_categ__ali_physio
__import__.product_6824981,specific_data.product_categ__ali_physio
__import__.product_6825000,specific_data.product_categ__ali_dietetique
__import__.product_6825001,specific_data.product_categ__ali_dietetique
__import__.product_6825002,specific_data.product_categ__ali_dietetique
__import__.product_6825003,specific_data.product_categ__ali_dietetique
__import__.product_6825004,specific_data.product_categ__ali_dietetique
__import__.product_6825005,specific_data.product_categ__ali_dietetique
__import__.product_6825006,specific_data.product_categ__ali_physio
__import__.product_6825007,specific_data.product_categ__ali_physio
__import__.product_6825008,specific_data.product_categ__ali_physio
__import__.product_6825009,specific_data.product_categ__ali_physio
__import__.product_6825010,specific_data.product_categ__ali_physio
__import__.product_6825011,specific_data.product_categ__ali_physio
__import__.product_6825012,specific_data.product_categ__ali_physio
__import__.product_6825013,specific_data.product_categ__ali_dietetique
__import__.product_6825014,specific_data.product_categ__ali_dietetique
__import__.product_6825015,specific_data.product_categ__ali_dietetique
__import__.product_6825016,specific_data.product_categ__ali_dietetique
__import__.product_6825017,specific_data.product_categ__ali_dietetique
__import__.product_6825018,specific_data.product_categ__ali_dietetique
__import__.product_6825019,specific_data.product_categ__ali_dietetique
__import__.product_6825020,__temp__.product_categ_undefined
__import__.product_6825144,specific_data.product_categ__ali_physio
__import__.product_6825151,specific_data.product_categ__ali_physio
__import__.product_6825197,specific_data.product_categ__ali_physio
__import__.product_6825198,specific_data.product_categ__ali_physio
__import__.product_6825200,specific_data.product_categ__ali_physio
__import__.product_6825201,specific_data.product_categ__ali_physio
__import__.product_6825202,specific_data.product_categ__ali_physio
__import__.product_6825203,specific_data.product_categ__ali_physio
__import__.product_6825204,specific_data.product_categ__ali_physio
__import__.product_6825205,specific_data.product_categ__ali_physio
