id,name,categ_id/id
__import__.product_8334114,TUBE FLUO UVA REPTILE 20W 60cm,specific_data.product_categ__mat_conso
__import__.product_8334120,BALADEUSE A CROCHET AMPOULE REPTI,specific_data.product_categ__mat_equipement
__import__.product_8334166,POLAR EQUIN EASY,specific_data.product_categ__mat_equipement
__import__.product_8334520,VETARIO S40M CAGE 400x300mm 40L,specific_data.product_categ__mat_equipement
__import__.product_8334620,VETARIO S50M CAGE 600x400mm 100L,specific_data.product_categ__mat_equipement
__import__.product_8334781,SAC TRANSPORT 35X20X21cm,specific_data.product_categ__mat_equipement
__import__.product_8334798,SAC TRANSPORT 45X25X28cm,specific_data.product_categ__mat_equipement
__import__.product_8334806,COUSSIN LARGEUR GRIS/AUBERGINE 60,__temp__.product_categ_undefined
__import__.product_8334812,COUSSIN LARGEUR GRIS/AUBERGINE 80,__temp__.product_categ_undefined
__import__.product_8334835,CUTIMETRE SANS POIGNEE,specific_data.product_categ__mat_instrumentation
__import__.product_8335065,BLOUSE DE CHIRURGIE STERILE  (25P,__temp__.product_categ_undefined
__import__.product_8335088,ECHOGR VIVID3 PRO ABDO/CARDIO 3SD,specific_data.product_categ__mat_img_radio
__import__.product_8335177,COLLIER BC50E ANTI ABOIEMENT,__temp__.product_categ_undefined
__import__.product_8335183,COLLIER BC200 ANTI ABOIEMENT pt c,__temp__.product_categ_undefined
__import__.product_8335585,MONITEUR NONIN : CAPTEUR LINGUAL,__temp__.product_categ_undefined
__import__.product_8335757,VETARIO 4 CAGE DIAM37 X HAUT34CM,specific_data.product_categ__mat_equipement
__import__.product_8335823,VETARIO NEBULISEUR KIT COMPLET,specific_data.product_categ__mat_equipement
__import__.product_8335846,TREILLIS MERSUTURES TS55 50x30cm,specific_data.product_categ__mat_sutures
__import__.product_8335898,INHALATEUR HK: LIQUIDE CONTACT,specific_data.product_categ__mat_conso
__import__.product_8335906,INHALATEUR HK:GOBELET MEDICAMENT,specific_data.product_categ__mat_conso
__import__.product_8335912,INHALATEUR HK: MASQUE CV SEUL,specific_data.product_categ__mat_equipement
__import__.product_8335929,INHALATEUR HK: SANGLE PR MASQUE,specific_data.product_categ__mat_equipement
__import__.product_8335935,INHALATEUR HK:ETANCHEITE PR MASQU,specific_data.product_categ__mat_equipement
__import__.product_8336030,MONITEUR LIFE SCOPE I sans imprim,__temp__.product_categ_undefined
__import__.product_8336047,MONITEUR LIFE SCOPE SONDE TEMPERA,__temp__.product_categ_undefined
__import__.product_8336202,PILE TELECOMMANDE INNOTEK,specific_data.product_categ__mat_petshop
__import__.product_8336751,PATE DENTAIRE A POLIR BTE DE 200,specific_data.product_categ__mat_conso
__import__.product_8336768,MONITEUR LIFE SCOPE : IMPRIMANTE,__temp__.product_categ_undefined
__import__.product_8336774,MONITEUR LIFE SCOPE : KIT CO2,__temp__.product_categ_undefined
__import__.product_8336975,"CUVE ULTRASON 9,2L  31x21x12",specific_data.product_categ__mat_equipement
__import__.product_8336981,KIT VIDANGE P/CUVE  /SIPHON+TUYAU,specific_data.product_categ__mat_equipement
__import__.product_8337058,CLOTURE (rallonge 100m fil),specific_data.product_categ__mat_equipement
__import__.product_8337443,LENTILLE KOEPPE 17mm,specific_data.product_categ__mat_equipement
__import__.product_8337638,MASQUE GRIPPE AVIAIRE FFP2,specific_data.product_categ__mat_conso
__import__.product_8338457,IER THERMIQUE MITSUB BRILL.RL110m,specific_data.product_categ__mat_conso
__import__.product_8338655,HUMIDIFICATEUR OXYCONCENTRATEUR,__temp__.product_categ_undefined
__import__.product_8338804,FLUO-PLUS FLUORESCEIN STRIPS 1MG /100,specific_data.product_categ__mat_conso
__import__.product_8338862,DEVELOPPEUSE CP 1000,specific_data.product_categ__mat_img_radio
__import__.product_8338968,OMEGA 500 OPHTALMOSCOPE BINOCULAI,specific_data.product_categ__mat_equipement
__import__.product_8338970,MPACK BATTERIE LI-ION 676,specific_data.product_categ__mat_equipement
__import__.product_8339554,COLLIER CHIEN BLEU 20mx39/60cm,specific_data.product_categ__mat_petshop
__import__.product_8339620,HARNAIS CHIEN TOYS NOIR  32/45cm,specific_data.product_categ__mat_petshop
__import__.product_8339672,LAISSE CHIEN BLEU 20mmx100cm,specific_data.product_categ__mat_petshop
__import__.product_8340095,JOUET CHAT INTERACTIF-CATNIP TWO,specific_data.product_categ__mat_petshop
__import__.product_8340132,JOUET CHAT CHEESE CHASE,specific_data.product_categ__mat_petshop
__import__.product_8340161,TEST VETTEST RESPIRATOIRE GAZ DU,specific_data.product_categ__mat_conso
__import__.product_8341479,CROCHET DE CONTENTION RADIO FUTUR,specific_data.product_categ__mat_img_radio
__import__.product_8341515,MONOSYN USP1 EP4 DS30 C22233,specific_data.product_categ__mat_sutures
__import__.product_8341628,GUERIDON CART POUR COCOON,specific_data.product_categ__mat_dentisterie
__import__.product_8341717,SYSTEME DIGITAL DR P.FUTURA,specific_data.product_categ__mat_img_radio
__import__.product_8341723,SYSTEME DIGITAL DR P.COMPACT,specific_data.product_categ__mat_img_radio
__import__.product_8341746,BLOUSE DE VISITE UU RURALE 143CM,specific_data.product_categ__mat_conso
__import__.product_8342183,LUNETTE PROTEC GRIPPE AVIAIRE,specific_data.product_categ__mat_conso
__import__.product_8342208,MPOULE IR INTERHEAT 250W RGE VIS,specific_data.product_categ__mat_rurale
__import__.product_8342272,TAT 1 ANALYSEUR BIOCHIMIE GAZ SAN,specific_data.product_categ__mat_equipement
__import__.product_8342450,TENSIOMETRE MEMO DIAGNOSTIC PRO DUO,specific_data.product_categ__mat_equipement
__import__.product_8342562,BOITE SERENITY MM 15-30kg /5,__temp__.product_categ_undefined
__import__.product_8342579,BOITE AFUBOX PETIT MODELE 0/10KG,__temp__.product_categ_undefined
__import__.product_8342585,BOITE AFUBOX MOYEN MODELE 10/25KG,specific_data.product_categ__mat_conso
__import__.product_8343024,COLLIER CUIR OS NICK NOIR 15mm 28/,specific_data.product_categ__mat_petshop
__import__.product_8343099,LAISSE CUIR OS NICKELE NOIR 18MMX,specific_data.product_categ__mat_petshop
__import__.product_8343202,COUSSIN OVALE 80cm MARRON,__temp__.product_categ_undefined
__import__.product_8344087,TONDEUSE HEINIGER A BATT BOVIN/EQ,specific_data.product_categ__mat_equipement
__import__.product_8345425,BODY MALE XXL,__temp__.product_categ_undefined
__import__.product_8345448,BOUTONS PRESSION (18),__temp__.product_categ_undefined
__import__.product_8345454,JAMBE BODY XXS,__temp__.product_categ_undefined
__import__.product_8345684,DELVOTEST INCUBATEUR,specific_data.product_categ__mat_equipement
__import__.product_8345974,VET BIOSIST DISQUE OCULAIRE 10MM(,specific_data.product_categ__mat_conso
__import__.product_8346057,LAME RAPE DENTS STELZER POIGNEE 4,specific_data.product_categ__mat_instrumentation
__import__.product_8346086,LAME RAPE DENTS STELZER CDE HAUT,specific_data.product_categ__mat_instrumentation
__import__.product_8346092,LAME RAPE DENTS STELZER CDE BAS,specific_data.product_categ__mat_instrumentation
__import__.product_8346270,PATE A ECORNER SH PLUS x12,specific_data.product_categ__mat_conso
__import__.product_8346413,HALLOWELL VASE EXPENSION 0-300ml,specific_data.product_categ__mat_cardio
__import__.product_8346459,CAPNOGRAPHE/OXYMETRE NELLCOR N85,__temp__.product_categ_undefined
__import__.product_8347275,NETTOYANT VITRES GREEN CARE 5L,__temp__.product_categ_undefined
__import__.product_8347281,NETTOYANT SOL GREEN CARE 5L,__temp__.product_categ_undefined
__import__.product_8347714,EQUIVET SONDE LAVAGE OCULAIRE 8FR,specific_data.product_categ__mat_conso
__import__.product_8352052,CAGE BUSTER ICU-M 60x45x45cm,specific_data.product_categ__mat_equipement
__import__.product_8352069,CAGE BUSTER ICU-L 110X65X65cm,specific_data.product_categ__mat_equipement
__import__.product_8352230,TUNIQUE TRIKA BLANC T1 40/42,specific_data.product_categ__mat_equipement
__import__.product_8352282,TUNIQUE TRIKA BLEU T1 40/42,specific_data.product_categ__mat_equipement
__import__.product_8352299,TUNIQUE TRIKA BLEU T2 44/46,specific_data.product_categ__mat_equipement
__import__.product_8352307,TUNIQUE TRIKA BLEU T3 48/50,specific_data.product_categ__mat_equipement
__import__.product_8352313,TUNIQUE TRIKA BLEU T4 52/54,specific_data.product_categ__mat_equipement
__import__.product_8352371,PANTALON PLIKI BLANC T1 38/40,specific_data.product_categ__mat_equipement
__import__.product_8352388,PANTALON PLIKI BLANC T2 42/44,specific_data.product_categ__mat_equipement
__import__.product_8352402,PANTALON PLIKI BLANC T4 50/52,specific_data.product_categ__mat_equipement
__import__.product_8352773,COMBINAISON VIS DBLE CURSEUR T1 V,specific_data.product_categ__mat_equipement
__import__.product_8352796,COMBINAISON VIS DBLE CURSEUR T2 V,specific_data.product_categ__mat_equipement
__import__.product_8352804,COMBINAISON VIS DBLE CURSEUR T3 V,specific_data.product_categ__mat_equipement
__import__.product_8352810,COMBINAISON VISITE 2 CURSEURS T4,specific_data.product_categ__mat_equipement
__import__.product_8352827,COMBINAISON VIS DBLE CURSEUR T5 V,specific_data.product_categ__mat_equipement
__import__.product_8354111,"GANT GAMMEX STERILE  5,5  (40pair",specific_data.product_categ__mat_conso
__import__.product_8354128,"GANT GAMMEX STERILE  6,0  (40pair",specific_data.product_categ__mat_conso
__import__.product_8354134,"GANT GAMMEX STERILE  6,5  (40pair",specific_data.product_categ__mat_conso
__import__.product_8354140,"GANT GAMMEX STERILE  7,0  (40pair",specific_data.product_categ__mat_conso
__import__.product_8354157,"GANT GAMMEX STERILE  7,5  (40pair",specific_data.product_categ__mat_conso
__import__.product_8354163,"GANT GAMMEX STERILE  8,0  (40pair",specific_data.product_categ__mat_conso
__import__.product_8354186,"GANT GAMMEX STERILE  8,5  (40paires)",specific_data.product_categ__mat_conso
__import__.product_8354192,"GANT GAMMEX STERILE  9,0 (40paire",specific_data.product_categ__mat_conso
__import__.product_8354401,"SONDE ENDOTRACH TRANSP BALLON  4,5 RUSCH",specific_data.product_categ__mat_cardio
__import__.product_8354418,"SONDE ENDOTRACH TRANSP BALLON  5,5 RUSCH",specific_data.product_categ__mat_cardio
__import__.product_8354430,"SONDE ENDOTRACH TRANSP BALLON  9,5 RUSCH",specific_data.product_categ__mat_cardio
__import__.product_8357581,CATHETER VENOCAN-W 18Gx45mm VERT,specific_data.product_categ__mat_conso
__import__.product_8358244,"PLAFONNIER 4800 LUX 135x36x5,5cm",specific_data.product_categ__mat_equipement
__import__.product_8358250,"PLAFONNIER 3900 LUX 75x52x5,5cm",specific_data.product_categ__mat_equipement
__import__.product_8358267,"PLAFONNIER 6900 LUX 135x70x5,5cm",specific_data.product_categ__mat_equipement
__import__.product_8358592,"BOL DOUBLE DN 0,25+0,5l",__temp__.product_categ_undefined
__import__.product_8358617,"BOL COCKER 0,8L",__temp__.product_categ_undefined
__import__.product_8358965,TONDEUSE OSTER ARTISAN : TETE COUPE U,specific_data.product_categ__mat_petshop
__import__.product_8359002,MATELAS TRAVEL ANTHRACITE 80x120c,__temp__.product_categ_undefined
__import__.product_8359427,"COLORATION RAL 555 EOSINE 2,5l",specific_data.product_categ__mat_conso
__import__.product_8359433,"COLORATION RAL 555 FIXATEUR 2,5l",specific_data.product_categ__mat_conso
__import__.product_8361506,SONDE POUR MONITEUR MK3 OU MK4,specific_data.product_categ__mat_equipement
__import__.product_8361900,ELECTRODE SPATULE DROITE ALSATOM,specific_data.product_categ__mat_equipement
__import__.product_8362518,TUNIQUE TRIKA BLEU T6 60/62,specific_data.product_categ__mat_equipement
__import__.product_8362530,TUNIQUE TRIKA BLANC T6 60/62,specific_data.product_categ__mat_equipement
__import__.product_8362932,BANDAGE ABDOMINAL CHEVAL T1,specific_data.product_categ__mat_equipement
__import__.product_8362949,BANDAGE ABDOMINAL CHEVAL T2,specific_data.product_categ__mat_equipement
__import__.product_8362955,BANDAGE ABDOMINAL CHEVAL T3,specific_data.product_categ__mat_equipement
__import__.product_8363618,DECOLLEUR PERIOSTE DE MOLT,specific_data.product_categ__mat_instrumentation
__import__.product_8363653,KIT D'EXTRACTION DE DENTS LACTEAL,specific_data.product_categ__mat_dentisterie
__import__.product_8363736,COLLECTEUR AIGUILLES 5L (5000p) /,specific_data.product_categ__mat_conso
__import__.product_8363819,DETECTEUR DE MAMMITES DIST 8,specific_data.product_categ__mat_conso
__import__.product_8364204,ANNEAU TAUREAU S 055mm HPTN,__temp__.product_categ_undefined
__import__.product_8364687,SONDE ENDOTRACH SIL.ID COLLE BALL,__temp__.product_categ_undefined
__import__.product_8365184,"COFLEX 10cm (4"") 4,5m NOIR",__temp__.product_categ_undefined
__import__.product_8365592,CR30X UPGR.MONITEUR 19''BARCO MFCD,specific_data.product_categ__mat_img_radio
__import__.product_8366580,ONITEUR LIFE SCOPE:CONNEXION BRAS,__temp__.product_categ_undefined
__import__.product_8366597,TAPIS MISE BAS PORC UU 80x50cm (1,specific_data.product_categ__mat_conso
__import__.product_8366700,MIROIR DENTAIRE EQUINE 50cm,specific_data.product_categ__mat_dentisterie
__import__.product_8366835,COLLIER GENTLEDOG NOIR T2 30/45cm,specific_data.product_categ__mat_petshop
__import__.product_8366841,COLLIER GENTLEDOG NOIR T3 45/60cm,specific_data.product_categ__mat_petshop
__import__.product_8366858,COLLIER GENTLEDOG NOIR T4 55/80cm,specific_data.product_categ__mat_petshop
__import__.product_8366924,JAUGE DE LONGUEUR ALCYON,specific_data.product_categ__mat_ortho
__import__.product_8366982,"OURNEVIS HEXAG.+ PINCETTE 2,7/3,5",specific_data.product_categ__mat_ortho
__import__.product_8367378,"VIS CORTICALE D2,7x10mm",specific_data.product_categ__mat_ortho
__import__.product_8367384,"VIS CORTICALE D2,7x12mm",specific_data.product_categ__mat_ortho
__import__.product_8367390,"VIS CORTICALE D2,7x14mm",specific_data.product_categ__mat_ortho
__import__.product_8367409,"VIS CORTICALE D2,7x16mm",specific_data.product_categ__mat_ortho
__import__.product_8367415,"VIS CORTICALE D2,7x18mm",specific_data.product_categ__mat_ortho
__import__.product_8367421,"VIS CORTICALE D2,7x20mm",specific_data.product_categ__mat_ortho
__import__.product_8367450,"VIS CORTICALE D2,7x26mm",specific_data.product_categ__mat_ortho
__import__.product_8367473,"VIS CORTICALE D2,7x30mm",specific_data.product_categ__mat_ortho
__import__.product_8367496,"VIS CORTICALE D2,7x32mm",specific_data.product_categ__mat_ortho
__import__.product_8367504,"VIS CORTICALE D2,7x34mm",specific_data.product_categ__mat_ortho
__import__.product_8367510,"VIS CORTICALE D2,7x36mm",specific_data.product_categ__mat_ortho
__import__.product_8367527,"VIS CORTICALE D2,7x38mm",specific_data.product_categ__mat_ortho
__import__.product_8367562,"VIS CORTICALE D3,5x12mm",specific_data.product_categ__mat_ortho
__import__.product_8367579,"VIS CORTICALE D3,5x14mm",specific_data.product_categ__mat_ortho
__import__.product_8367585,"VIS CORTICALE D3,5x16mm",specific_data.product_categ__mat_ortho
__import__.product_8367591,"VIS CORTICALE D3,5x18mm",specific_data.product_categ__mat_ortho
__import__.product_8367616,"VIS CORTICALE D3,5x20mm",specific_data.product_categ__mat_ortho
__import__.product_8367622,"VIS CORTICALE D3,5x22mm",specific_data.product_categ__mat_ortho
__import__.product_8367639,"VIS CORTICALE D3,5x24mm",specific_data.product_categ__mat_ortho
__import__.product_8367651,"VIS CORTICALE D3,5x28mm",specific_data.product_categ__mat_ortho
__import__.product_8367668,"VIS CORTICALE D3,5x30mm",specific_data.product_categ__mat_ortho
__import__.product_8367674,"VIS CORTICALE D3,5x32mm",specific_data.product_categ__mat_ortho
__import__.product_8367680,"VIS CORTICALE D3,5x34mm",specific_data.product_categ__mat_ortho
__import__.product_8367728,"VIS CORTICALE D3,5x45mm",specific_data.product_categ__mat_ortho
__import__.product_8367734,"VIS CORTICALE D3,5x50mm",specific_data.product_categ__mat_ortho
__import__.product_8367740,"VIS CORTICALE D3,5x55mm",specific_data.product_categ__mat_ortho
__import__.product_8367757,"VIS CORTICALE D3,5x60mm",specific_data.product_categ__mat_ortho
__import__.product_8367763,"VIS CORTICALE D3,5x65mm",specific_data.product_categ__mat_ortho
__import__.product_8367786,"VIS CORTICALE D3,5x70mm",specific_data.product_categ__mat_ortho
__import__.product_8367792,"VIS CORTICALE D3,5x75mm",specific_data.product_categ__mat_ortho
__import__.product_8367800,"VIS CORTICALE D3,5x80mm",specific_data.product_categ__mat_ortho
__import__.product_8367817,"VIS CORTICALE D3,5x85mm",specific_data.product_categ__mat_ortho
__import__.product_8367823,"VIS CORTICALE D3,5x90mm",specific_data.product_categ__mat_ortho
__import__.product_8367846,"VIS CORTICALE D3,5x95mm",specific_data.product_categ__mat_ortho
__import__.product_8367906,"CLOU STEINMANN D3,5x125mm",specific_data.product_categ__mat_ortho
__import__.product_8367912,"CLOU STEINMANN D3,5x150mm",specific_data.product_categ__mat_ortho
__import__.product_8367929,"CLOU STEINMANN D4,0x150mm",specific_data.product_categ__mat_ortho
